epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1508.11,0.73464,1.29385,1.48204,0.59654,0.55461,0.58553,0.27395,1.0424,1.6347,1.87822,0.00828443,0.00828443,0.00828443
43,1543.91,0.73269,1.30958,1.48159,0.57276,0.61215,0.62838,0.30596,0.98919,1.48954,1.86719,0.00820525,0.00820525,0.00820525
44,1578.79,0.73037,1.27554,1.46525,0.48824,0.53919,0.5278,0.25569,1.08142,1.74549,2.00768,0.00812468,0.00812468,0.00812468
45,1615.66,0.72864,1.25924,1.4648,0.56176,0.61508,0.59866,0.29734,0.99248,1.60275,1.80694,0.00804277,0.00804277,0.00804277
46,1652.18,0.73279,1.2722,1.45585,0.55239,0.57129,0.58889,0.27559,1.0934,1.62928,1.93546,0.00795954,0.00795954,0.00795954
47,1688.35,0.73208,1.26789,1.46599,0.5196,0.67363,0.65724,0.32979,0.93102,1.44943,1.76376,0.00787503,0.00787503,0.00787503
48,1724.57,0.73885,1.27129,1.47315,0.42152,0.53752,0.46985,0.22308,1.19907,2.10181,2.09185,0.00778929,0.00778929,0.00778929
49,1759.94,0.74031,1.2539,1.46002,0.5913,0.31802,0.32306,0.12838,1.46028,2.85368,2.46225,0.00770234,0.00770234,0.00770234
50,1795.47,0.73751,1.27812,1.46827,0.6438,0.64478,0.69914,0.35391,0.94662,1.37049,1.74704,0.00761423,0.00761423,0.00761423
51,1830.81,0.74266,1.25521,1.46274,0.61899,0.66927,0.67848,0.34546,0.94385,1.39615,1.78942,0.007525,0.007525,0.007525
52,1866.83,0.73925,1.24746,1.46258,0.4266,0.47926,0.40734,0.1916,1.31493,2.48467,2.20145,0.00743468,0.00743468,0.00743468
53,1902.39,0.72423,1.22932,1.44167,0.65938,0.62006,0.6957,0.34282,0.9951,1.40039,1.79533,0.00734332,0.00734332,0.00734332
54,1937.97,0.73272,1.21686,1.44374,0.61616,0.69652,0.69049,0.36261,0.94304,1.34397,1.7315,0.00725094,0.00725094,0.00725094
55,1974.33,0.74302,1.23262,1.449,0.49755,0.5683,0.53249,0.26059,1.22006,1.99576,2.09693,0.00715761,0.00715761,0.00715761
56,2010.84,0.73395,1.21255,1.44666,0.61779,0.63342,0.65882,0.31263,1.09008,1.48537,1.84336,0.00706335,0.00706335,0.00706335
57,2047.03,0.74135,1.22132,1.44875,0.55216,0.52558,0.55559,0.25842,1.1413,1.78829,1.97807,0.0069682,0.0069682,0.0069682
58,2082.63,0.72966,1.19274,1.4446,0.68248,0.62044,0.71501,0.37377,0.93038,1.34608,1.74457,0.00687222,0.00687222,0.00687222
59,2118.75,0.7253,1.19498,1.43568,0.60458,0.62752,0.66062,0.32694,1.012,1.49311,1.85883,0.00677543,0.00677543,0.00677543
60,2153.92,0.73325,1.17478,1.44264,0.58975,0.51509,0.55769,0.26557,1.1955,1.70884,2.01149,0.00667789,0.00667789,0.00667789
61,2189.07,0.733,1.18598,1.44115,0.60135,0.63702,0.6484,0.32185,1.03671,1.43944,1.821,0.00657963,0.00657963,0.00657963
62,2225.2,0.73493,1.18112,1.4287,0.63328,0.58506,0.65611,0.32017,1.02127,1.45966,1.82266,0.00648071,0.00648071,0.00648071
63,2261.36,0.72956,1.18519,1.43772,0.41705,0.53073,0.47902,0.22046,1.22597,2.09905,2.03852,0.00638115,0.00638115,0.00638115
64,2296.4,0.7246,1.15802,1.41327,0.62513,0.62375,0.65885,0.3279,1.07726,1.46456,1.83756,0.00628101,0.00628101,0.00628101
65,2332.81,0.72961,1.14884,1.41346,0.58023,0.64994,0.67998,0.35374,1.01388,1.37226,1.78273,0.00618034,0.00618034,0.00618034
66,2368.79,0.73736,1.17073,1.43014,0.62903,0.64804,0.68855,0.36322,0.9913,1.31217,1.72438,0.00607916,0.00607916,0.00607916
67,2405.42,0.72471,1.14635,1.40168,0.64671,0.56652,0.63918,0.31782,1.05853,1.46512,1.8049,0.00597754,0.00597754,0.00597754
68,2441.07,0.72716,1.16247,1.4151,0.65138,0.68564,0.73189,0.37169,1.00681,1.30251,1.74718,0.00587551,0.00587551,0.00587551
69,2476.63,0.73171,1.13362,1.41431,0.6106,0.62106,0.63823,0.3176,1.11608,1.45512,1.8873,0.00577311,0.00577311,0.00577311
70,2512.64,0.7243,1.13478,1.40287,0.54431,0.68469,0.6828,0.35185,1.02445,1.37558,1.75902,0.0056704,0.0056704,0.0056704
71,2547.73,0.73196,1.14224,1.41064,0.69116,0.64688,0.70871,0.36223,1.04791,1.36159,1.76639,0.00556742,0.00556742,0.00556742
72,2582.92,0.73084,1.13028,1.40617,0.69075,0.6556,0.73887,0.38074,0.97387,1.28221,1.73132,0.00546421,0.00546421,0.00546421
73,2618.41,0.72102,1.10996,1.39339,0.67617,0.67661,0.7091,0.3734,0.98805,1.31571,1.75326,0.00536081,0.00536081,0.00536081
74,2654.31,0.73811,1.11834,1.39609,0.6591,0.61663,0.67079,0.33524,1.07914,1.42281,1.84189,0.00525728,0.00525728,0.00525728
75,2689.84,0.72157,1.11498,1.38795,0.5589,0.55811,0.55111,0.25991,1.24092,1.73796,1.97382,0.00515366,0.00515366,0.00515366
76,2726.07,0.71235,1.07855,1.38552,0.66662,0.63982,0.69568,0.34291,1.10359,1.40534,1.82939,0.00505,0.00505,0.00505
77,2762.11,0.71641,1.07834,1.3878,0.74413,0.67302,0.75531,0.39123,0.99477,1.25436,1.73343,0.00494634,0.00494634,0.00494634
78,2798.51,0.71012,1.0615,1.36455,0.66232,0.68572,0.72955,0.38397,1.02617,1.27028,1.75463,0.00484272,0.00484272,0.00484272
79,2834.32,0.73632,1.09255,1.38552,0.66569,0.67572,0.72297,0.38305,0.99488,1.27672,1.74386,0.00473919,0.00473919,0.00473919
80,2869.62,0.71492,1.07449,1.38037,0.64001,0.66479,0.70737,0.3618,1.0525,1.32142,1.76481,0.00463579,0.00463579,0.00463579
81,2905.08,0.71862,1.06874,1.38667,0.68455,0.64924,0.7279,0.37416,1.03029,1.29843,1.73907,0.00453258,0.00453258,0.00453258
82,2940.39,0.73478,1.07153,1.38447,0.36671,0.44358,0.41714,0.18624,1.43629,2.32011,2.11025,0.0044296,0.0044296,0.0044296
83,2976.01,0.72363,1.05381,1.37753,0.67032,0.66119,0.72293,0.3754,1.02082,1.28919,1.75015,0.00432689,0.00432689,0.00432689
84,3011.03,0.71938,1.04911,1.37466,0.63313,0.6519,0.70802,0.36193,1.0423,1.30302,1.74552,0.00422449,0.00422449,0.00422449
85,3047.66,0.72148,1.04608,1.37552,0.70353,0.64789,0.70339,0.34542,1.10204,1.38372,1.80155,0.00412246,0.00412246,0.00412246
86,3083.58,0.72187,1.03527,1.36821,0.68777,0.65882,0.71603,0.38889,1.00811,1.25117,1.69819,0.00402084,0.00402084,0.00402084
87,3119.87,0.71283,1.02435,1.35707,0.67436,0.6592,0.71531,0.36557,1.07987,1.28105,1.76101,0.00391966,0.00391966,0.00391966
88,3155.91,0.71611,1.02974,1.36098,0.61753,0.63619,0.678,0.34577,1.07177,1.39996,1.77798,0.00381899,0.00381899,0.00381899
89,3191.62,0.71507,1.02215,1.35251,0.5841,0.66211,0.68718,0.35748,1.07799,1.34921,1.76925,0.00371885,0.00371885,0.00371885
90,3227,0.70799,1.02566,1.34791,0.75927,0.62003,0.73081,0.38595,1.05273,1.283,1.73996,0.00361929,0.00361929,0.00361929
91,3262.44,0.70909,1.02889,1.36071,0.64606,0.65134,0.68098,0.35467,1.06384,1.35474,1.78397,0.00352037,0.00352037,0.00352037
92,3298.19,0.70501,1.01988,1.34624,0.69065,0.63305,0.68984,0.35664,1.11267,1.3666,1.77206,0.00342211,0.00342211,0.00342211
93,3333.65,0.70127,1.0064,1.34816,0.68487,0.63726,0.70767,0.37759,1.04824,1.33369,1.72192,0.00332457,0.00332457,0.00332457
94,3369.25,0.71484,1.02436,1.34493,0.74978,0.6605,0.75281,0.3981,1.02507,1.22878,1.7308,0.00322778,0.00322778,0.00322778
95,3405.17,0.71957,0.99873,1.35177,0.76169,0.65088,0.7598,0.39181,1.05121,1.25671,1.73404,0.0031318,0.0031318,0.0031318
96,3441.89,0.70835,0.99343,1.34106,0.69788,0.65163,0.72718,0.39246,1.0472,1.26651,1.7093,0.00303665,0.00303665,0.00303665
97,3477.82,0.71264,0.97791,1.3397,0.67479,0.67799,0.73675,0.39286,1.04678,1.25248,1.71058,0.00294239,0.00294239,0.00294239
98,3514.02,0.70617,0.98182,1.32663,0.67777,0.65199,0.70876,0.36494,1.08567,1.32269,1.7409,0.00284906,0.00284906,0.00284906
99,3549.38,0.70473,0.9784,1.33137,0.67395,0.67198,0.71164,0.37562,1.06324,1.28241,1.76805,0.00275668,0.00275668,0.00275668
100,3584.83,0.70259,0.97088,1.32723,0.75104,0.60193,0.71447,0.37053,1.10564,1.32496,1.75457,0.00266532,0.00266532,0.00266532
101,3620.06,0.70651,0.96967,1.3354,0.64075,0.67461,0.71814,0.38151,1.08541,1.27646,1.74102,0.002575,0.002575,0.002575
102,3655.49,0.72033,0.9707,1.33958,0.70818,0.67242,0.73911,0.39653,1.08053,1.23979,1.73047,0.00248577,0.00248577,0.00248577
103,3691.17,0.70476,0.96514,1.33034,0.62272,0.6407,0.6708,0.35132,1.12581,1.40259,1.81813,0.00239766,0.00239766,0.00239766
104,3726.32,0.71374,0.99115,1.33514,0.69712,0.67596,0.72446,0.38567,1.07465,1.25392,1.71734,0.00231071,0.00231071,0.00231071
105,3762.28,0.69764,0.96016,1.31859,0.72176,0.64387,0.71613,0.38496,1.06633,1.25131,1.72663,0.00222497,0.00222497,0.00222497
106,3798.77,0.70216,0.93834,1.30957,0.67879,0.62502,0.69371,0.36821,1.10328,1.32644,1.75225,0.00214046,0.00214046,0.00214046
107,3835.12,0.70387,0.93286,1.31749,0.74615,0.67172,0.73052,0.39977,1.06145,1.25416,1.69978,0.00205723,0.00205723,0.00205723
108,3870.96,0.71288,0.9607,1.32876,0.77133,0.62302,0.72483,0.39859,1.08789,1.2461,1.72366,0.00197532,0.00197532,0.00197532
109,3906.7,0.67839,0.93237,1.29416,0.70305,0.67447,0.73209,0.3998,1.10096,1.26834,1.73541,0.00189475,0.00189475,0.00189475
110,3941.83,0.69806,0.92585,1.30654,0.69448,0.65753,0.71509,0.37282,1.17294,1.2797,1.78299,0.00181557,0.00181557,0.00181557
111,3977.59,0.70388,0.93908,1.31331,0.74625,0.66445,0.74454,0.39944,1.10442,1.20207,1.73288,0.0017378,0.0017378,0.0017378
112,4012.77,0.7042,0.92932,1.31027,0.73765,0.66118,0.7412,0.399,1.0989,1.22879,1.72526,0.00166149,0.00166149,0.00166149
113,4049.1,0.70855,0.94566,1.31759,0.7091,0.67557,0.73899,0.39279,1.10779,1.22501,1.74288,0.00158667,0.00158667,0.00158667
114,4084.22,0.69801,0.9278,1.31147,0.71054,0.70042,0.75083,0.38959,1.11953,1.23208,1.745,0.00151336,0.00151336,0.00151336
115,4119.61,0.69556,0.91097,1.30505,0.71933,0.70305,0.74495,0.38989,1.12272,1.24497,1.74413,0.00144161,0.00144161,0.00144161
116,4155.79,0.69538,0.90618,1.29677,0.71786,0.63563,0.73857,0.3814,1.15679,1.25685,1.75876,0.00137143,0.00137143,0.00137143
117,4191.47,0.70349,0.91345,1.3098,0.72301,0.68457,0.75908,0.38741,1.13676,1.24607,1.7441,0.00130287,0.00130287,0.00130287
118,4227.71,0.69104,0.90628,1.28907,0.71412,0.70512,0.75467,0.39454,1.14159,1.20429,1.73541,0.00123596,0.00123596,0.00123596
119,4263.39,0.69295,0.90548,1.2897,0.71312,0.64411,0.71404,0.37705,1.14317,1.28265,1.75615,0.00117072,0.00117072,0.00117072
120,4298.58,0.69539,0.90451,1.29511,0.70171,0.67955,0.74147,0.38762,1.14832,1.23793,1.75042,0.00110718,0.00110718,0.00110718
121,4333.86,0.69971,0.88596,1.29345,0.66799,0.70774,0.73004,0.38288,1.1645,1.22876,1.75036,0.00104537,0.00104537,0.00104537
122,4369.55,0.67306,0.87229,1.27524,0.67595,0.71284,0.7461,0.38708,1.16249,1.232,1.7428,0.000985311,0.000985311,0.000985311
123,4404.8,0.70545,0.89181,1.29166,0.68617,0.69213,0.73787,0.38253,1.15755,1.24337,1.73495,0.00092704,0.00092704,0.00092704
124,4440.59,0.70072,0.88899,1.29617,0.70499,0.67292,0.73447,0.3666,1.22225,1.28723,1.78256,0.000870577,0.000870577,0.000870577
125,4475.66,0.67887,0.87177,1.27744,0.70054,0.70457,0.7556,0.40198,1.16434,1.18622,1.74444,0.000815947,0.000815947,0.000815947
126,4512.55,0.71693,0.89595,1.30148,0.70457,0.68605,0.74221,0.39453,1.16342,1.21795,1.75131,0.000763174,0.000763174,0.000763174
127,4548.69,0.68284,0.87205,1.27945,0.72919,0.67307,0.73456,0.3844,1.17532,1.24167,1.7497,0.000712282,0.000712282,0.000712282
128,4584.75,0.687,0.88836,1.27679,0.72488,0.66233,0.73951,0.39478,1.1688,1.20867,1.73715,0.000663292,0.000663292,0.000663292
129,4620.77,0.69977,0.89022,1.28646,0.70898,0.69387,0.75216,0.39326,1.18595,1.18786,1.75268,0.000616227,0.000616227,0.000616227
130,4655.67,0.67887,0.8637,1.27065,0.71949,0.6922,0.75039,0.38983,1.19233,1.1991,1.75247,0.000571106,0.000571106,0.000571106
131,4691.34,0.70813,0.88616,1.27975,0.72494,0.67911,0.74416,0.38421,1.18943,1.21556,1.74827,0.00052795,0.00052795,0.00052795
132,4726.4,0.70068,0.87276,1.28353,0.72051,0.69391,0.74084,0.38261,1.21566,1.20785,1.76299,0.000486777,0.000486777,0.000486777
133,4762.02,0.69971,0.88152,1.27718,0.69738,0.6919,0.73715,0.38325,1.18961,1.21939,1.7419,0.000447606,0.000447606,0.000447606
134,4797.08,0.68958,0.86239,1.27452,0.69238,0.68152,0.73855,0.38085,1.22384,1.21908,1.75877,0.000410454,0.000410454,0.000410454
135,4832.51,0.68382,0.8662,1.26535,0.71517,0.69673,0.74729,0.38697,1.2153,1.21877,1.76138,0.000375337,0.000375337,0.000375337
136,4868.94,0.69718,0.8619,1.26706,0.71759,0.68923,0.74319,0.38684,1.21303,1.22441,1.75596,0.00034227,0.00034227,0.00034227
137,4905.16,0.70779,0.86756,1.27813,0.69545,0.70865,0.75053,0.38903,1.21959,1.21308,1.76548,0.000311268,0.000311268,0.000311268
138,4940.78,0.70308,0.85668,1.27756,0.71288,0.70829,0.74964,0.38888,1.22032,1.21692,1.75067,0.000282345,0.000282345,0.000282345
139,4976.58,0.69115,0.84913,1.26404,0.72759,0.68901,0.74703,0.3881,1.22811,1.21068,1.75791,0.000255513,0.000255513,0.000255513
140,5011.99,0.71431,0.86632,1.28953,0.71219,0.70441,0.74054,0.38904,1.21673,1.21094,1.7506,0.000230784,0.000230784,0.000230784
141,5044.79,0.70444,0.84064,1.31659,0.71756,0.70076,0.74011,0.37598,1.23223,1.2368,1.76327,0.000208169,0.000208169,0.000208169
142,5077.68,0.69151,0.80027,1.3064,0.6587,0.72793,0.72619,0.37405,1.23761,1.22698,1.77099,0.000187678,0.000187678,0.000187678
143,5110.54,0.66414,0.77438,1.2883,0.64991,0.73572,0.73736,0.38583,1.22812,1.208,1.7633,0.00016932,0.00016932,0.00016932
144,5143.24,0.6595,0.75338,1.27927,0.67314,0.6973,0.73449,0.38749,1.22525,1.22109,1.75581,0.000153102,0.000153102,0.000153102
145,5175.73,0.65492,0.7699,1.27995,0.69427,0.70708,0.74263,0.38814,1.23539,1.22485,1.75934,0.000139032,0.000139032,0.000139032
146,5209.71,0.65864,0.7578,1.26879,0.67668,0.69336,0.72903,0.38837,1.21871,1.21941,1.74423,0.000127117,0.000127117,0.000127117
147,5243.5,0.65898,0.7365,1.27298,0.67869,0.7216,0.74152,0.3879,1.2413,1.21709,1.76035,0.00011736,0.00011736,0.00011736
148,5277.14,0.65592,0.73845,1.25889,0.678,0.71379,0.73219,0.38593,1.24206,1.22196,1.76041,0.000109768,0.000109768,0.000109768
149,5310.27,0.66315,0.72142,1.26918,0.69261,0.70688,0.73703,0.3911,1.24462,1.21341,1.76241,0.000104342,0.000104342,0.000104342
150,5343.39,0.66685,0.73123,1.27457,0.70888,0.70231,0.73831,0.38552,1.25734,1.22181,1.76708,0.000101086,0.000101086,0.000101086
