epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,896.504,1.41648,1.32615,1.47723,0.52468,0.49664,0.51842,0.24858,2.21501,1.76785,2.08627,0.00828443,0.00828443,0.00828443
43,918.23,1.39575,1.31612,1.47662,0.48814,0.50607,0.52339,0.26151,1.97724,1.82489,1.88999,0.00820525,0.00820525,0.00820525
44,939.37,1.39378,1.30967,1.47147,0.58104,0.62967,0.65366,0.32812,1.79242,1.51475,1.77759,0.00812468,0.00812468,0.00812468
45,961.013,1.36847,1.30972,1.46874,0.27983,0.26789,0.21095,0.08321,3.36717,3.47524,2.81027,0.00804277,0.00804277,0.00804277
46,982.443,1.39818,1.31875,1.48001,0.60649,0.44464,0.4547,0.22874,2.05528,2.15922,1.9959,0.00795954,0.00795954,0.00795954
47,1003.72,1.37214,1.3126,1.4718,0.51335,0.29087,0.34106,0.13691,2.70883,2.60234,2.37695,0.00787503,0.00787503,0.00787503
48,1025.37,1.36622,1.3096,1.46989,0.5139,0.55826,0.54958,0.27286,2.04109,1.67095,1.87101,0.00778929,0.00778929,0.00778929
49,1046.95,1.36494,1.27713,1.46497,0.63763,0.66014,0.70185,0.36206,1.73845,1.41516,1.75842,0.00770234,0.00770234,0.00770234
50,1068.38,1.36391,1.28382,1.46274,0.64734,0.6536,0.68912,0.34508,1.77469,1.38967,1.84791,0.00761423,0.00761423,0.00761423
51,1089.64,1.35618,1.28172,1.44905,0.60206,0.66231,0.69428,0.34523,1.74288,1.4266,1.80605,0.007525,0.007525,0.007525
52,1110.89,1.32959,1.26761,1.43873,0.52549,0.59291,0.60266,0.28603,1.96635,1.57799,1.90739,0.00743468,0.00743468,0.00743468
53,1132.19,1.34998,1.27345,1.44805,0.44581,0.47831,0.4771,0.23581,2.08274,2.03955,1.96121,0.00734332,0.00734332,0.00734332
54,1153.78,1.3493,1.2644,1.45151,0.55905,0.58641,0.60296,0.26328,2.01578,1.63067,1.86008,0.00725094,0.00725094,0.00725094
55,1175,1.3365,1.25557,1.44652,0.60376,0.65325,0.66745,0.32111,1.85299,1.46343,1.82278,0.00715761,0.00715761,0.00715761
56,1196.13,1.33991,1.2496,1.4533,0.58564,0.57556,0.59048,0.27081,2.04554,1.58689,1.87598,0.00706335,0.00706335,0.00706335
57,1217.32,1.33046,1.26755,1.45325,0.54112,0.51207,0.55286,0.25151,2.12088,1.7965,1.95744,0.0069682,0.0069682,0.0069682
58,1238.48,1.31626,1.23838,1.43457,0.59567,0.64525,0.70477,0.37092,1.69022,1.34995,1.72791,0.00687222,0.00687222,0.00687222
59,1259.8,1.30109,1.21745,1.43311,0.50987,0.51833,0.51997,0.23411,2.13134,1.86322,1.97479,0.00677543,0.00677543,0.00677543
60,1281.37,1.28681,1.22762,1.42218,0.62686,0.65777,0.69396,0.34643,1.8109,1.3921,1.85804,0.00667789,0.00667789,0.00667789
61,1302.6,1.30059,1.19363,1.43045,0.57912,0.63674,0.64505,0.32303,1.81753,1.43845,1.79562,0.00657963,0.00657963,0.00657963
62,1324.21,1.31753,1.21798,1.44082,0.5593,0.64244,0.65492,0.3301,1.8213,1.45157,1.81634,0.00648071,0.00648071,0.00648071
63,1345.61,1.26993,1.21281,1.42697,0.27462,0.39976,0.32688,0.15083,2.56804,2.61303,2.33401,0.00638115,0.00638115,0.00638115
64,1366.73,1.28012,1.18138,1.415,0.63048,0.65236,0.68434,0.34947,1.73394,1.35757,1.74108,0.00628101,0.00628101,0.00628101
65,1388.42,1.27679,1.20125,1.41876,0.61517,0.64265,0.6953,0.36346,1.68223,1.35549,1.71292,0.00618034,0.00618034,0.00618034
66,1410.08,1.28827,1.19103,1.41824,0.58011,0.5751,0.60662,0.30012,1.98497,1.56169,1.88737,0.00607916,0.00607916,0.00607916
67,1431.53,1.24968,1.16792,1.41051,0.56631,0.66076,0.6419,0.33369,1.73572,1.44796,1.73425,0.00597754,0.00597754,0.00597754
68,1452.7,1.28191,1.18915,1.42301,0.58372,0.61183,0.62788,0.30859,1.89932,1.47691,1.83269,0.00587551,0.00587551,0.00587551
69,1473.83,1.24955,1.17504,1.40882,0.62733,0.63674,0.68254,0.35954,1.71905,1.3857,1.73871,0.00577311,0.00577311,0.00577311
70,1495.12,1.26679,1.16153,1.41633,0.44318,0.46075,0.47652,0.22494,2.10456,2.06304,2.03565,0.0056704,0.0056704,0.0056704
71,1516.41,1.22555,1.15274,1.38949,0.63544,0.68095,0.68708,0.35397,1.77449,1.41363,1.75374,0.00556742,0.00556742,0.00556742
72,1537.68,1.25593,1.12469,1.40591,0.61092,0.67059,0.69749,0.34389,1.82934,1.37354,1.80847,0.00546421,0.00546421,0.00546421
73,1558.85,1.22748,1.11093,1.39401,0.53136,0.58779,0.59839,0.30142,1.9243,1.52954,1.86198,0.00536081,0.00536081,0.00536081
74,1580.1,1.25791,1.1397,1.4092,0.5829,0.50502,0.55266,0.27242,1.95246,1.67135,1.88847,0.00525728,0.00525728,0.00525728
75,1601.29,1.22737,1.11428,1.38258,0.61269,0.64605,0.67155,0.32454,1.8649,1.41461,1.84923,0.00515366,0.00515366,0.00515366
76,1622.67,1.22322,1.10751,1.38698,0.56911,0.5711,0.62071,0.2946,2.04548,1.58303,1.93243,0.00505,0.00505,0.00505
77,1644.08,1.20554,1.10885,1.38254,0.55826,0.59874,0.60739,0.30287,1.97168,1.60922,1.90516,0.00494634,0.00494634,0.00494634
78,1665.17,1.21559,1.11076,1.38711,0.62488,0.60804,0.66127,0.33441,1.86062,1.39747,1.80296,0.00484272,0.00484272,0.00484272
79,1686.77,1.20359,1.09313,1.3748,0.61081,0.65625,0.67298,0.34475,1.80406,1.38111,1.76096,0.00473919,0.00473919,0.00473919
80,1708.15,1.21013,1.1186,1.38336,0.50865,0.57495,0.57953,0.2719,2.04147,1.61696,1.97951,0.00463579,0.00463579,0.00463579
81,1729.51,1.20589,1.10077,1.37953,0.68426,0.6403,0.70029,0.36483,1.7665,1.33303,1.74404,0.00453258,0.00453258,0.00453258
82,1751.03,1.18834,1.09528,1.37173,0.59446,0.64561,0.66816,0.3488,1.79574,1.38813,1.76996,0.0044296,0.0044296,0.0044296
83,1772.7,1.18817,1.09054,1.37568,0.65614,0.63298,0.66119,0.31455,1.9261,1.45494,1.84962,0.00432689,0.00432689,0.00432689
84,1794.12,1.1937,1.09532,1.37696,0.65321,0.66339,0.69964,0.37878,1.7065,1.28031,1.71436,0.00422449,0.00422449,0.00422449
85,1815.32,1.19092,1.07853,1.36834,0.45287,0.49069,0.4923,0.22968,2.23003,2.14735,2.13234,0.00412246,0.00412246,0.00412246
86,1836.57,1.16053,1.05799,1.34711,0.60108,0.66301,0.69618,0.36824,1.71186,1.36111,1.7172,0.00402084,0.00402084,0.00402084
87,1857.75,1.15491,1.0393,1.35237,0.6057,0.67317,0.69351,0.36276,1.7725,1.3397,1.75203,0.00391966,0.00391966,0.00391966
88,1879.22,1.17807,1.06982,1.36885,0.60784,0.62313,0.67243,0.3396,1.78624,1.34757,1.74917,0.00381899,0.00381899,0.00381899
89,1900.48,1.19052,1.06355,1.36354,0.68675,0.6746,0.72982,0.37898,1.72082,1.28878,1.75636,0.00371885,0.00371885,0.00371885
90,1921.71,1.14996,1.05261,1.35007,0.69044,0.6786,0.73584,0.3775,1.74481,1.30074,1.73729,0.00361929,0.00361929,0.00361929
91,1942.77,1.15352,1.03842,1.34492,0.63568,0.69733,0.71657,0.3518,1.81444,1.34294,1.80198,0.00352037,0.00352037,0.00352037
92,1963.89,1.16505,1.03976,1.36809,0.66048,0.65353,0.71667,0.35693,1.82968,1.31208,1.7939,0.00342211,0.00342211,0.00342211
93,1985.64,1.13492,1.01253,1.33885,0.67757,0.64207,0.72582,0.38533,1.69058,1.27972,1.69956,0.00332457,0.00332457,0.00332457
94,2006.93,1.14881,1.02973,1.3435,0.65607,0.67797,0.71949,0.36608,1.77668,1.30413,1.73429,0.00322778,0.00322778,0.00322778
95,2028.2,1.13781,1.02214,1.33505,0.57752,0.5905,0.63202,0.30498,1.98371,1.54649,1.91154,0.0031318,0.0031318,0.0031318
96,2049.92,1.1319,1.01445,1.341,0.57404,0.71528,0.70796,0.36984,1.74266,1.29728,1.73389,0.00303665,0.00303665,0.00303665
97,2071.36,1.13226,1.01185,1.3349,0.64342,0.68971,0.70586,0.36227,1.80223,1.32637,1.76496,0.00294239,0.00294239,0.00294239
98,2092.83,1.14266,1.01059,1.3462,0.65799,0.67236,0.73106,0.38363,1.72189,1.28927,1.72074,0.00284906,0.00284906,0.00284906
99,2114.38,1.1169,1.00346,1.32285,0.69958,0.66566,0.73744,0.38179,1.7447,1.2862,1.73625,0.00275668,0.00275668,0.00275668
100,2136.08,1.12238,0.99653,1.32435,0.68067,0.7013,0.72494,0.37461,1.75322,1.30517,1.71856,0.00266532,0.00266532,0.00266532
101,2157.53,1.11635,0.98893,1.32312,0.64086,0.64613,0.68962,0.34,1.90023,1.37825,1.8324,0.002575,0.002575,0.002575
102,2178.66,1.10782,0.98848,1.32176,0.66115,0.69395,0.71533,0.36158,1.8341,1.29328,1.7999,0.00248577,0.00248577,0.00248577
103,2199.8,1.09873,0.97436,1.32096,0.67024,0.68997,0.73739,0.38315,1.74818,1.26787,1.73438,0.00239766,0.00239766,0.00239766
104,2221.34,1.10457,0.98206,1.3215,0.63976,0.69225,0.73072,0.38051,1.77326,1.25567,1.73985,0.00231071,0.00231071,0.00231071
105,2242.71,1.12196,0.9763,1.32386,0.66697,0.64562,0.71573,0.36078,1.7786,1.30069,1.76686,0.00222497,0.00222497,0.00222497
106,2263.77,1.07816,0.96931,1.31325,0.68709,0.68577,0.73418,0.37186,1.79367,1.27279,1.77116,0.00214046,0.00214046,0.00214046
107,2284.9,1.07738,0.94666,1.30616,0.66335,0.65672,0.72194,0.37939,1.78097,1.27036,1.76572,0.00205723,0.00205723,0.00205723
108,2306.04,1.08862,0.96846,1.30915,0.60849,0.65905,0.69189,0.35959,1.80106,1.30053,1.77923,0.00197532,0.00197532,0.00197532
109,2327.36,1.0583,0.94286,1.30115,0.67094,0.71372,0.73224,0.37399,1.77747,1.26629,1.77865,0.00189475,0.00189475,0.00189475
110,2348.9,1.07598,0.93527,1.29871,0.64148,0.68194,0.72888,0.37978,1.78365,1.28603,1.76961,0.00181557,0.00181557,0.00181557
111,2370.15,1.07178,0.93589,1.29027,0.65665,0.70925,0.71684,0.37449,1.76326,1.27237,1.75725,0.0017378,0.0017378,0.0017378
112,2391.36,1.04894,0.92893,1.28929,0.64839,0.69318,0.72233,0.37613,1.79642,1.26327,1.78286,0.00166149,0.00166149,0.00166149
113,2413.02,1.06818,0.94612,1.29319,0.63035,0.69167,0.71817,0.37824,1.78218,1.26617,1.77372,0.00158667,0.00158667,0.00158667
114,2434.2,1.07046,0.93306,1.29959,0.68843,0.68224,0.71919,0.35725,1.90968,1.31014,1.84857,0.00151336,0.00151336,0.00151336
115,2455.58,1.07657,0.93724,1.30613,0.6877,0.67862,0.73378,0.38406,1.80568,1.26127,1.79197,0.00144161,0.00144161,0.00144161
116,2477.12,1.0488,0.91967,1.29531,0.66022,0.68589,0.72875,0.38671,1.78199,1.26556,1.76465,0.00137143,0.00137143,0.00137143
117,2498.55,1.048,0.93041,1.29286,0.7306,0.63471,0.73282,0.38624,1.77558,1.2465,1.76583,0.00130287,0.00130287,0.00130287
118,2520.02,1.06643,0.93061,1.29953,0.68138,0.67255,0.72701,0.38208,1.82093,1.23977,1.7681,0.00123596,0.00123596,0.00123596
119,2541.35,1.04495,0.9153,1.29061,0.72045,0.67055,0.74365,0.39036,1.81634,1.221,1.78063,0.00117072,0.00117072,0.00117072
120,2562.54,1.06673,0.92363,1.29737,0.66852,0.69848,0.74456,0.38895,1.79827,1.2501,1.77355,0.00110718,0.00110718,0.00110718
121,2583.88,1.028,0.92184,1.28115,0.66711,0.66592,0.72553,0.36841,1.83993,1.27682,1.81115,0.00104537,0.00104537,0.00104537
122,2605.59,1.0422,0.90451,1.29095,0.64715,0.67045,0.72314,0.38105,1.80269,1.2534,1.7716,0.000985311,0.000985311,0.000985311
123,2626.81,1.06459,0.92212,1.29956,0.73012,0.65203,0.7376,0.39236,1.78635,1.22878,1.77594,0.00092704,0.00092704,0.00092704
124,2647.99,1.06934,0.92908,1.29794,0.66412,0.71231,0.74685,0.39299,1.76099,1.23446,1.76125,0.000870577,0.000870577,0.000870577
125,2669.13,1.04323,0.90034,1.28161,0.61725,0.71446,0.72047,0.37742,1.81458,1.2828,1.76981,0.000815947,0.000815947,0.000815947
126,2690.28,1.04797,0.91519,1.28557,0.65624,0.70313,0.72496,0.37205,1.86022,1.31208,1.82038,0.000763174,0.000763174,0.000763174
127,2712.08,1.00601,0.89284,1.26721,0.68536,0.70945,0.7464,0.38787,1.79796,1.23608,1.78273,0.000712282,0.000712282,0.000712282
128,2733.37,1.03574,0.89293,1.28298,0.67128,0.71535,0.74773,0.3893,1.80408,1.23969,1.78675,0.000663292,0.000663292,0.000663292
129,2754.81,1.02438,0.89317,1.2793,0.66308,0.65341,0.72643,0.38566,1.77645,1.24405,1.74781,0.000616227,0.000616227,0.000616227
130,2776.42,1.0214,0.87814,1.27295,0.69533,0.66979,0.72483,0.38124,1.80277,1.26446,1.77289,0.000571106,0.000571106,0.000571106
131,2798.03,1.01607,0.87385,1.27058,0.62662,0.7203,0.72847,0.38779,1.80107,1.23665,1.76295,0.00052795,0.00052795,0.00052795
132,2819.76,1.02183,0.89323,1.2861,0.66162,0.69274,0.73445,0.38942,1.81544,1.23744,1.77096,0.000486777,0.000486777,0.000486777
133,2841.25,0.98976,0.87784,1.26672,0.67213,0.69678,0.72982,0.37495,1.86718,1.26739,1.81261,0.000447606,0.000447606,0.000447606
134,2862.77,0.98915,0.86632,1.25807,0.68782,0.69755,0.7362,0.38918,1.81783,1.23622,1.76676,0.000410454,0.000410454,0.000410454
135,2884,1.01316,0.87276,1.26804,0.63393,0.69401,0.73007,0.38536,1.82786,1.24033,1.77146,0.000375337,0.000375337,0.000375337
136,2905.15,1.01265,0.87071,1.27145,0.65676,0.7013,0.73335,0.38706,1.82995,1.24436,1.77588,0.00034227,0.00034227,0.00034227
137,2926.28,1.01821,0.8839,1.26966,0.67562,0.69903,0.74349,0.38795,1.83532,1.23534,1.78575,0.000311268,0.000311268,0.000311268
138,2947.88,0.9912,0.86481,1.25764,0.66684,0.68032,0.72084,0.38456,1.83174,1.28739,1.77618,0.000282345,0.000282345,0.000282345
139,2969.14,1.01403,0.88191,1.27407,0.69351,0.68941,0.73457,0.38731,1.82374,1.2342,1.77688,0.000255513,0.000255513,0.000255513
140,2990.43,0.99564,0.87114,1.25994,0.67772,0.68277,0.73278,0.38648,1.82057,1.24839,1.77654,0.000230784,0.000230784,0.000230784
141,3010.11,1.00036,0.84712,1.30538,0.62556,0.71528,0.73375,0.38721,1.83277,1.24495,1.78075,0.000208169,0.000208169,0.000208169
142,3029.58,0.96486,0.82183,1.292,0.7326,0.64305,0.73787,0.38352,1.8623,1.23083,1.80545,0.000187678,0.000187678,0.000187678
143,3049.2,0.94603,0.79142,1.28072,0.61724,0.71459,0.72419,0.3821,1.8492,1.23923,1.80242,0.00016932,0.00016932,0.00016932
144,3069.18,0.93548,0.77811,1.27531,0.61192,0.71753,0.72099,0.38307,1.8321,1.23729,1.77187,0.000153102,0.000153102,0.000153102
145,3088.65,0.92672,0.77108,1.26518,0.63352,0.68065,0.7219,0.38512,1.84834,1.23198,1.79093,0.000139032,0.000139032,0.000139032
146,3108.21,0.91497,0.7699,1.25639,0.60124,0.73499,0.71548,0.38244,1.86404,1.23774,1.80357,0.000127117,0.000127117,0.000127117
147,3128.35,0.93388,0.7806,1.27326,0.62275,0.70816,0.72102,0.38516,1.85227,1.24628,1.79578,0.00011736,0.00011736,0.00011736
148,3148.13,0.92122,0.76301,1.25776,0.63198,0.69923,0.71448,0.38491,1.84768,1.23524,1.78131,0.000109768,0.000109768,0.000109768
149,3167.74,0.92106,0.7504,1.26205,0.61753,0.74507,0.7195,0.38547,1.85638,1.23956,1.79549,0.000104342,0.000104342,0.000104342
150,3187.66,0.914,0.76944,1.26528,0.62378,0.72449,0.72095,0.38626,1.85041,1.23281,1.79214,0.000101086,0.000101086,0.000101086
