epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
67,1968.79,1.27511,1.28489,1.66942,0.67154,0.61497,0.67701,0.34653,1.82754,1.47603,2.00206,0.00597754,0.00597754,0.00597754
68,1997.85,1.30905,1.3072,1.68278,0.61149,0.61173,0.66402,0.32672,2.01259,1.53751,2.05986,0.00587551,0.00587551,0.00587551
69,2026.95,1.27644,1.28951,1.67776,0.67712,0.62644,0.70707,0.35566,1.81444,1.43645,1.99037,0.00577311,0.00577311,0.00577311
70,2056.43,1.27606,1.27825,1.65961,0.60832,0.62945,0.66521,0.32239,1.8884,1.46667,2.02026,0.0056704,0.0056704,0.0056704
71,2085.52,1.26269,1.25907,1.6516,0.58313,0.60543,0.61437,0.28363,2.03037,1.68834,2.16802,0.00556742,0.00556742,0.00556742
72,2114.75,1.27047,1.23993,1.65726,0.64921,0.63109,0.68874,0.33477,1.9226,1.44562,2.06886,0.00546421,0.00546421,0.00546421
73,2143.73,1.25273,1.22112,1.66386,0.57697,0.6711,0.67426,0.33732,1.87698,1.47898,1.97876,0.00536081,0.00536081,0.00536081
74,2173.41,1.27084,1.25929,1.67282,0.60322,0.6622,0.68927,0.34138,1.79551,1.47935,1.97799,0.00525728,0.00525728,0.00525728
75,2202.53,1.24412,1.22836,1.64721,0.68465,0.58525,0.64322,0.31825,1.9277,1.54067,2.09053,0.00515366,0.00515366,0.00515366
76,2231.69,1.2563,1.21548,1.64507,0.54346,0.70653,0.68406,0.34022,1.86011,1.47543,2.01078,0.00505,0.00505,0.00505
77,2260.95,1.24115,1.21079,1.63654,0.65605,0.68085,0.71755,0.35019,1.87094,1.43,1.962,0.00494634,0.00494634,0.00494634
78,2290.36,1.25418,1.21512,1.64498,0.60071,0.67819,0.69813,0.34354,1.82858,1.45512,1.98812,0.00484272,0.00484272,0.00484272
79,2319.95,1.24233,1.20453,1.63795,0.60832,0.60779,0.62295,0.29687,2.05686,1.53019,2.15471,0.00473919,0.00473919,0.00473919
80,2349.22,1.2363,1.21296,1.6357,0.67176,0.61847,0.70367,0.36068,1.80185,1.42785,2.00813,0.00463579,0.00463579,0.00463579
81,2378.38,1.22656,1.1981,1.62985,0.62005,0.605,0.65064,0.32697,1.95151,1.56576,2.09343,0.00453258,0.00453258,0.00453258
82,2407.7,1.22087,1.19875,1.61608,0.6533,0.63741,0.69574,0.34097,1.96671,1.44243,2.06607,0.0044296,0.0044296,0.0044296
83,2436.98,1.21256,1.19278,1.62572,0.60701,0.68298,0.68667,0.34671,1.87054,1.44196,2.04102,0.00432689,0.00432689,0.00432689
84,2466.26,1.21101,1.19813,1.6225,0.6191,0.65041,0.69275,0.35629,1.84422,1.39689,2.00039,0.00422449,0.00422449,0.00422449
85,2495.43,1.2287,1.19256,1.62356,0.64422,0.65261,0.70175,0.34844,1.93866,1.40517,2.02372,0.00412246,0.00412246,0.00412246
86,2524.77,1.19805,1.16557,1.60901,0.61078,0.66347,0.68403,0.35863,1.79843,1.43915,1.97187,0.00402084,0.00402084,0.00402084
87,2554.18,1.19698,1.13946,1.60764,0.65972,0.64025,0.70445,0.369,1.82459,1.40021,1.98407,0.00391966,0.00391966,0.00391966
88,2583.62,1.22146,1.18633,1.62588,0.62472,0.64866,0.69669,0.36672,1.80782,1.39741,1.9821,0.00381899,0.00381899,0.00381899
89,2613.09,1.20781,1.16182,1.61239,0.64402,0.65809,0.70191,0.36923,1.80153,1.39523,1.98168,0.00371885,0.00371885,0.00371885
90,2642.51,1.18348,1.14703,1.59539,0.55852,0.5804,0.59629,0.28276,2.27507,1.62323,2.25265,0.00361929,0.00361929,0.00361929
91,2671.91,1.18775,1.13078,1.59034,0.66474,0.63002,0.69299,0.35521,1.87874,1.39989,2.01691,0.00352037,0.00352037,0.00352037
92,2701.24,1.17922,1.13972,1.60816,0.72317,0.62078,0.71218,0.37056,1.82375,1.37684,1.99418,0.00342211,0.00342211,0.00342211
93,2730.4,1.1588,1.12421,1.58426,0.68292,0.68689,0.74046,0.38467,1.80439,1.31022,1.99345,0.00332457,0.00332457,0.00332457
94,2759.63,1.16148,1.12056,1.58729,0.72454,0.63247,0.72403,0.3808,1.76075,1.37528,1.97111,0.00322778,0.00322778,0.00322778
95,2789.31,1.17013,1.11059,1.58966,0.64004,0.6257,0.69286,0.36448,1.8516,1.3923,2.0126,0.0031318,0.0031318,0.0031318
96,2818.54,1.16041,1.11231,1.58778,0.62835,0.68183,0.69853,0.35649,1.87921,1.3898,1.98357,0.00303665,0.00303665,0.00303665
97,2847.88,1.1425,1.10139,1.57305,0.69441,0.61596,0.69223,0.36881,1.7813,1.36975,1.97471,0.00294239,0.00294239,0.00294239
98,2877.27,1.16727,1.11031,1.59207,0.6562,0.63851,0.69255,0.35196,1.84645,1.41092,1.98361,0.00284906,0.00284906,0.00284906
99,2906.86,1.13294,1.0946,1.56895,0.62809,0.64076,0.68681,0.35158,1.85323,1.41183,2.01324,0.00275668,0.00275668,0.00275668
100,2936.19,1.14297,1.09176,1.57288,0.67483,0.61387,0.69984,0.36491,1.87831,1.38035,2.01334,0.00266532,0.00266532,0.00266532
101,2965.67,1.14427,1.0885,1.56999,0.7311,0.58754,0.7179,0.37959,1.85364,1.35829,1.99661,0.002575,0.002575,0.002575
102,2994.88,1.13249,1.07973,1.55713,0.64395,0.64461,0.68233,0.34555,1.88266,1.40064,2.0351,0.00248577,0.00248577,0.00248577
103,3024.32,1.12795,1.07674,1.55824,0.70974,0.64351,0.71584,0.36695,1.84707,1.35363,2.01886,0.00239766,0.00239766,0.00239766
104,3053.96,1.12503,1.0783,1.56151,0.65749,0.64841,0.69317,0.356,1.93969,1.4162,2.06596,0.00231071,0.00231071,0.00231071
105,3083.19,1.13972,1.08918,1.56732,0.69608,0.60523,0.68902,0.34573,1.90695,1.40711,2.1008,0.00222497,0.00222497,0.00222497
106,3112.29,1.11412,1.06698,1.55572,0.66862,0.62637,0.70737,0.36533,1.8401,1.36709,2.03768,0.00214046,0.00214046,0.00214046
107,3141.84,1.10773,1.05024,1.54716,0.67109,0.67772,0.72702,0.38727,1.83003,1.3183,1.99675,0.00205723,0.00205723,0.00205723
108,3171.03,1.11945,1.06259,1.55211,0.66155,0.67322,0.73003,0.38567,1.79045,1.33352,2.00455,0.00197532,0.00197532,0.00197532
109,3200.3,1.08515,1.04546,1.53626,0.68281,0.65599,0.71707,0.3835,1.80494,1.33639,2.00718,0.00189475,0.00189475,0.00189475
110,3229.32,1.10614,1.04185,1.54338,0.63011,0.68024,0.70241,0.36884,1.855,1.34858,2.03747,0.00181557,0.00181557,0.00181557
111,3258.9,1.09931,1.04815,1.53111,0.65824,0.66413,0.70889,0.37367,1.79339,1.37717,2.00072,0.0017378,0.0017378,0.0017378
112,3287.95,1.08326,1.02044,1.52533,0.69158,0.62692,0.69528,0.35608,1.89512,1.39125,2.05783,0.00166149,0.00166149,0.00166149
113,3317.45,1.11923,1.05117,1.54355,0.65376,0.66725,0.70085,0.37057,1.79787,1.34434,1.98941,0.00158667,0.00158667,0.00158667
114,3346.57,1.0981,1.0385,1.54138,0.65671,0.6493,0.69186,0.36851,1.81466,1.3701,1.99817,0.00151336,0.00151336,0.00151336
115,3376.14,1.08993,1.03848,1.54246,0.60627,0.69471,0.69754,0.37268,1.81273,1.33244,2.00295,0.00144161,0.00144161,0.00144161
116,3405.65,1.0919,1.02099,1.54032,0.66863,0.67493,0.69148,0.35078,1.9584,1.41623,2.08582,0.00137143,0.00137143,0.00137143
117,3434.92,1.0792,1.0332,1.52838,0.64767,0.65806,0.7143,0.37162,1.80893,1.34711,2.00108,0.00130287,0.00130287,0.00130287
118,3464.16,1.09279,1.03975,1.53822,0.66687,0.66906,0.71609,0.37673,1.79819,1.32396,1.99337,0.00123596,0.00123596,0.00123596
119,3493.51,1.06936,1.01179,1.51851,0.68407,0.68094,0.72188,0.37714,1.77687,1.3345,1.97186,0.00117072,0.00117072,0.00117072
120,3522.78,1.08681,1.01122,1.52837,0.70598,0.63816,0.72482,0.38023,1.79716,1.30993,1.97917,0.00110718,0.00110718,0.00110718
121,3551.93,1.06836,1.01641,1.51582,0.6722,0.6798,0.70917,0.37661,1.83463,1.32095,2.00109,0.00104537,0.00104537,0.00104537
122,3581.11,1.06702,0.98836,1.51303,0.64641,0.67317,0.71058,0.38244,1.81406,1.30489,1.9885,0.000985311,0.000985311,0.000985311
123,3610.6,1.10038,1.0115,1.53598,0.66509,0.68566,0.72096,0.38259,1.8092,1.3021,1.98368,0.00092704,0.00092704,0.00092704
124,3639.83,1.0865,1.02763,1.52758,0.67707,0.66259,0.71405,0.37373,1.84672,1.33765,2.02441,0.000870577,0.000870577,0.000870577
125,3669.45,1.07064,1.00035,1.51523,0.65324,0.66323,0.71531,0.37642,1.8215,1.32486,2.00672,0.000815947,0.000815947,0.000815947
126,3698.61,1.08846,1.01203,1.52658,0.68159,0.65392,0.71407,0.37921,1.81102,1.31227,1.99694,0.000763174,0.000763174,0.000763174
127,3727.96,1.03588,0.99781,1.50067,0.63558,0.65329,0.71458,0.37786,1.84405,1.3351,1.99985,0.000712282,0.000712282,0.000712282
128,3757.4,1.05462,0.98886,1.50236,0.64385,0.66018,0.7143,0.37935,1.82569,1.32588,1.98097,0.000663292,0.000663292,0.000663292
129,3786.69,1.05797,0.98596,1.51573,0.67388,0.65732,0.70976,0.37849,1.80464,1.32082,1.97051,0.000616227,0.000616227,0.000616227
130,3815.82,1.04702,0.97743,1.50544,0.68424,0.64946,0.71325,0.37601,1.80909,1.31389,1.98778,0.000571106,0.000571106,0.000571106
131,3845.05,1.0524,0.98028,1.50677,0.66921,0.67474,0.7185,0.37808,1.84064,1.32781,2.00262,0.00052795,0.00052795,0.00052795
132,3874.53,1.05203,0.98838,1.50979,0.6439,0.70409,0.70861,0.36874,1.88402,1.3317,2.02532,0.000486777,0.000486777,0.000486777
133,3903.6,1.03668,0.98235,1.5042,0.70917,0.64652,0.71524,0.37673,1.85509,1.32457,2.01262,0.000447606,0.000447606,0.000447606
134,3932.69,1.02887,0.9646,1.4857,0.68976,0.62791,0.71254,0.37372,1.86381,1.33115,2.01781,0.000410454,0.000410454,0.000410454
135,3962.16,1.04547,0.97103,1.49545,0.63235,0.66804,0.69782,0.35482,1.91331,1.39913,2.04691,0.000375337,0.000375337,0.000375337
136,3991.54,1.05003,0.97124,1.49622,0.69854,0.64103,0.70882,0.38035,1.8541,1.32808,2.00461,0.00034227,0.00034227,0.00034227
137,4020.83,1.05468,0.96855,1.50421,0.66645,0.64704,0.70612,0.37293,1.88603,1.32646,2.0183,0.000311268,0.000311268,0.000311268
138,4050.22,1.02794,0.96026,1.48157,0.6384,0.68908,0.71156,0.3739,1.8772,1.32114,2.01958,0.000282345,0.000282345,0.000282345
139,4079.5,1.04161,0.97655,1.50542,0.67468,0.65615,0.71181,0.36408,1.91832,1.34564,2.04756,0.000255513,0.000255513,0.000255513
140,4108.81,1.03731,0.96092,1.48184,0.6828,0.64537,0.70848,0.37748,1.85753,1.31808,2.01039,0.000230784,0.000230784,0.000230784
141,4136.2,1.03341,0.92174,1.48102,0.72068,0.60775,0.70899,0.37917,1.86264,1.30753,2.02474,0.000208169,0.000208169,0.000208169
142,4163.36,0.98368,0.90053,1.46463,0.64674,0.68837,0.71305,0.38114,1.86546,1.29734,2.02811,0.000187678,0.000187678,0.000187678
143,4190.86,0.95992,0.86441,1.44143,0.67037,0.67985,0.71506,0.37971,1.83709,1.29656,2.01279,0.00016932,0.00016932,0.00016932
144,4218.84,0.95905,0.85034,1.44298,0.69203,0.67839,0.71448,0.38077,1.83893,1.2963,2.0127,0.000153102,0.000153102,0.000153102
145,4246.43,0.93851,0.83747,1.43543,0.67332,0.6636,0.71394,0.38307,1.86964,1.30295,2.02454,0.000139032,0.000139032,0.000139032
146,4274.28,0.94403,0.83778,1.43441,0.68751,0.67385,0.71396,0.37953,1.86328,1.29868,2.01981,0.000127117,0.000127117,0.000127117
147,4301.89,0.96003,0.844,1.44251,0.65216,0.69439,0.70962,0.37965,1.86704,1.308,2.02635,0.00011736,0.00011736,0.00011736
148,4329.6,0.94628,0.83226,1.43402,0.67672,0.68384,0.71459,0.37842,1.86166,1.30626,2.02368,0.000109768,0.000109768,0.000109768
149,4357.01,0.94462,0.825,1.4349,0.6883,0.67162,0.71758,0.37923,1.86134,1.30685,2.01943,0.000104342,0.000104342,0.000104342
150,4384.65,0.93424,0.82516,1.44079,0.67238,0.66143,0.70815,0.37678,1.87108,1.30715,2.02328,0.000101086,0.000101086,0.000101086
