epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,804.482,1.09254,1.34654,1.50192,0.57434,0.59974,0.61013,0.29958,1.41823,1.5477,1.82402,0.00865839,0.00865839,0.00865839
38,826.318,1.09047,1.33422,1.48996,0.64886,0.65561,0.70891,0.33682,1.3994,1.46401,1.77625,0.00858664,0.00858664,0.00858664
39,847.826,1.09307,1.36249,1.49356,0.57947,0.51565,0.56593,0.27512,1.49499,1.72952,1.91183,0.00851333,0.00851333,0.00851333
40,869.226,1.10041,1.34104,1.48442,0.35069,0.41874,0.39796,0.18486,1.81417,2.29343,2.12998,0.00843851,0.00843851,0.00843851
41,890.665,1.09277,1.31132,1.47703,0.64724,0.61836,0.67313,0.33133,1.37888,1.46315,1.76073,0.0083622,0.0083622,0.0083622
42,911.997,1.09457,1.31968,1.4797,0.47804,0.59456,0.53566,0.25729,1.67406,1.7852,1.94431,0.00828443,0.00828443,0.00828443
43,933.769,1.07423,1.30398,1.48002,0.72803,0.50613,0.62216,0.30221,1.45559,1.49555,1.8555,0.00820525,0.00820525,0.00820525
44,955.611,1.07303,1.30906,1.46984,0.46125,0.42728,0.42012,0.19122,1.8572,2.32171,2.28613,0.00812468,0.00812468,0.00812468
45,977.105,1.08612,1.30235,1.48417,0.30974,0.4232,0.37967,0.17657,2.00275,2.2569,2.28543,0.00804277,0.00804277,0.00804277
46,999.048,1.07659,1.30984,1.47595,0.79908,0.22038,0.2933,0.12382,2.13915,3.28105,2.43285,0.00795954,0.00795954,0.00795954
47,1020.95,1.08712,1.29581,1.46809,0.52761,0.64798,0.62873,0.33381,1.3294,1.46783,1.73337,0.00787503,0.00787503,0.00787503
48,1043.06,1.10233,1.32032,1.47851,0.61105,0.4869,0.55987,0.25787,1.72566,1.74577,2.06009,0.00778929,0.00778929,0.00778929
49,1065,1.08152,1.28477,1.46541,0.58124,0.6539,0.66122,0.32805,1.44109,1.48635,1.79701,0.00770234,0.00770234,0.00770234
50,1086.86,1.08362,1.28314,1.46507,0.57663,0.54569,0.5881,0.28195,1.57115,1.61626,1.89427,0.00761423,0.00761423,0.00761423
51,1108.88,1.06498,1.28018,1.45528,0.37104,0.45422,0.40742,0.19449,2.02428,2.28418,2.27384,0.007525,0.007525,0.007525
52,1130.02,1.06382,1.24214,1.445,0.61075,0.62647,0.65983,0.34886,1.39938,1.37364,1.75744,0.00743468,0.00743468,0.00743468
53,1151.15,1.05852,1.27758,1.4549,0.37577,0.32927,0.27122,0.12258,2.2463,3.32585,2.49994,0.00734332,0.00734332,0.00734332
54,1172.35,1.06394,1.25318,1.43866,0.54867,0.63089,0.63714,0.32162,1.44781,1.45577,1.82714,0.00725094,0.00725094,0.00725094
55,1193.78,1.0501,1.2507,1.45428,0.54201,0.53883,0.5784,0.27972,1.67733,1.72399,1.99987,0.00715761,0.00715761,0.00715761
56,1214.86,1.07948,1.24762,1.46745,0.54288,0.52978,0.56295,0.27127,1.61732,1.704,1.87667,0.00706335,0.00706335,0.00706335
57,1235.96,1.04494,1.24337,1.44407,0.59457,0.58948,0.60812,0.29663,1.53004,1.61336,1.88093,0.0069682,0.0069682,0.0069682
58,1257.08,1.03203,1.2204,1.44025,0.58522,0.71013,0.67113,0.34365,1.38998,1.39816,1.80393,0.00687222,0.00687222,0.00687222
59,1278.11,1.04296,1.20936,1.44217,0.58628,0.66976,0.67654,0.34379,1.42155,1.40653,1.79523,0.00677543,0.00677543,0.00677543
60,1299.73,1.02885,1.21617,1.43197,0.7201,0.56005,0.65662,0.33796,1.42116,1.44793,1.7859,0.00667789,0.00667789,0.00667789
61,1321.25,1.06123,1.23613,1.44478,0.63222,0.6852,0.72886,0.38514,1.32205,1.34147,1.73135,0.00657963,0.00657963,0.00657963
62,1342.39,1.03664,1.20409,1.43799,0.66593,0.59237,0.65038,0.33083,1.45704,1.4054,1.76047,0.00648071,0.00648071,0.00648071
63,1364.11,1.03092,1.20021,1.43016,0.61159,0.6474,0.68347,0.33282,1.48602,1.42458,1.86016,0.00638115,0.00638115,0.00638115
64,1385.54,1.04682,1.19509,1.43162,0.61261,0.64285,0.65632,0.3284,1.46979,1.46826,1.82892,0.00628101,0.00628101,0.00628101
65,1406.63,1.03847,1.16693,1.41986,0.53464,0.6171,0.60374,0.30746,1.5314,1.4678,1.82091,0.00618034,0.00618034,0.00618034
66,1428.27,1.04802,1.20068,1.42659,0.65049,0.68554,0.71777,0.373,1.40152,1.33265,1.75789,0.00607916,0.00607916,0.00607916
67,1449.89,1.03015,1.14941,1.40885,0.60213,0.66124,0.68956,0.34583,1.43382,1.38324,1.78936,0.00597754,0.00597754,0.00597754
68,1471.56,1.02346,1.16732,1.41783,0.63154,0.59215,0.64297,0.31739,1.56825,1.46244,1.87908,0.00587551,0.00587551,0.00587551
69,1492.72,1.01259,1.15706,1.41528,0.46857,0.52231,0.49774,0.22694,1.95666,1.91154,2.10471,0.00577311,0.00577311,0.00577311
70,1513.76,1.03164,1.13325,1.40066,0.65014,0.54344,0.62674,0.32617,1.48802,1.55107,1.81171,0.0056704,0.0056704,0.0056704
71,1535.16,1.01533,1.1441,1.40913,0.52361,0.65894,0.62434,0.32217,1.55696,1.49708,1.82405,0.00556742,0.00556742,0.00556742
72,1556.69,0.99243,1.13396,1.38944,0.61716,0.6488,0.69113,0.35332,1.44899,1.36603,1.7719,0.00546421,0.00546421,0.00546421
73,1577.79,1.02596,1.12919,1.40937,0.56747,0.69336,0.69516,0.35593,1.4567,1.34952,1.80628,0.00536081,0.00536081,0.00536081
74,1599.06,1.01952,1.11039,1.39215,0.6121,0.61633,0.583,0.27411,1.77756,1.73659,2.00162,0.00525728,0.00525728,0.00525728
75,1620.36,0.98716,1.11574,1.38205,0.64507,0.68094,0.7029,0.35791,1.38296,1.31848,1.71575,0.00515366,0.00515366,0.00515366
76,1641.38,1.00248,1.11715,1.38982,0.61313,0.59672,0.65228,0.32096,1.60504,1.48884,1.8567,0.00505,0.00505,0.00505
77,1662.91,1.00617,1.11831,1.39336,0.63252,0.62256,0.65693,0.33313,1.51994,1.40059,1.80294,0.00494634,0.00494634,0.00494634
78,1684.35,0.98634,1.0941,1.3718,0.67798,0.58413,0.66086,0.33825,1.48842,1.42643,1.82479,0.00484272,0.00484272,0.00484272
79,1705.4,0.98406,1.09163,1.387,0.59261,0.6431,0.68334,0.35194,1.48411,1.35854,1.76205,0.00473919,0.00473919,0.00473919
80,1727.02,0.96879,1.06972,1.36579,0.5872,0.62705,0.65275,0.32766,1.56869,1.46366,1.84795,0.00463579,0.00463579,0.00463579
81,1748.68,0.99057,1.08166,1.37683,0.58602,0.69176,0.6656,0.33584,1.5455,1.3814,1.79761,0.00453258,0.00453258,0.00453258
82,1770.05,0.98098,1.04028,1.36147,0.63449,0.6649,0.71222,0.36864,1.45014,1.31191,1.78463,0.0044296,0.0044296,0.0044296
83,1791.58,0.97287,1.0737,1.37562,0.63116,0.6607,0.68936,0.35717,1.44014,1.37944,1.76822,0.00432689,0.00432689,0.00432689
84,1813.23,0.9705,1.07658,1.36298,0.64704,0.63787,0.6839,0.3599,1.42098,1.34843,1.76406,0.00422449,0.00422449,0.00422449
85,1834.62,0.99356,1.07102,1.3715,0.56329,0.55304,0.58297,0.28742,1.61644,1.64247,1.88812,0.00412246,0.00412246,0.00412246
86,1855.81,0.97792,1.05032,1.3674,0.65579,0.63068,0.69358,0.35097,1.52885,1.39677,1.79942,0.00402084,0.00402084,0.00402084
87,1877.01,0.95773,1.05511,1.35775,0.65222,0.6884,0.71898,0.36766,1.42096,1.32595,1.74889,0.00391966,0.00391966,0.00391966
88,1898.27,0.96506,1.04664,1.36394,0.61805,0.65358,0.67297,0.34271,1.51914,1.40611,1.80199,0.00381899,0.00381899,0.00381899
89,1919.83,0.97163,1.03386,1.35537,0.55499,0.64321,0.66027,0.33974,1.53507,1.38351,1.83099,0.00371885,0.00371885,0.00371885
90,1941,0.97238,1.02398,1.35119,0.70787,0.61582,0.68403,0.3481,1.59921,1.37156,1.8551,0.00361929,0.00361929,0.00361929
91,1962.17,0.97773,1.03369,1.35693,0.59044,0.68521,0.68402,0.3504,1.482,1.3807,1.75232,0.00352037,0.00352037,0.00352037
92,1983.25,0.9772,1.01881,1.35889,0.58457,0.65961,0.65102,0.33959,1.5508,1.43126,1.82293,0.00342211,0.00342211,0.00342211
93,2004.38,0.95509,1.02338,1.34419,0.60732,0.64953,0.6635,0.32676,1.59704,1.42283,1.81351,0.00332457,0.00332457,0.00332457
94,2025.89,0.96531,1.0078,1.35595,0.68039,0.69382,0.71539,0.37934,1.45911,1.27682,1.72109,0.00322778,0.00322778,0.00322778
95,2047.37,0.95798,1.00822,1.34805,0.70618,0.65985,0.73012,0.36143,1.59935,1.34022,1.81753,0.0031318,0.0031318,0.0031318
96,2068.74,0.94893,0.99749,1.34048,0.59062,0.62148,0.66432,0.3473,1.5948,1.36982,1.80949,0.00303665,0.00303665,0.00303665
97,2090.37,0.9404,0.98553,1.32959,0.6951,0.63855,0.70367,0.36069,1.49232,1.35498,1.74992,0.00294239,0.00294239,0.00294239
98,2111.57,0.95529,1.00574,1.34934,0.63321,0.62955,0.66134,0.33363,1.62217,1.45096,1.85238,0.00284906,0.00284906,0.00284906
99,2132.85,0.93432,0.98357,1.32575,0.67555,0.65821,0.7148,0.37918,1.48575,1.24896,1.73983,0.00275668,0.00275668,0.00275668
100,2154.74,0.93253,0.98956,1.32719,0.69579,0.67099,0.72513,0.38137,1.50007,1.27265,1.76208,0.00266532,0.00266532,0.00266532
101,2176.23,0.93952,0.99097,1.32988,0.64926,0.65512,0.69517,0.36224,1.58342,1.32102,1.83312,0.002575,0.002575,0.002575
102,2197.45,0.9377,0.98364,1.33316,0.63,0.67682,0.69815,0.36505,1.57161,1.31836,1.78289,0.00248577,0.00248577,0.00248577
103,2218.61,0.94808,0.96921,1.32635,0.58114,0.66733,0.66805,0.35423,1.53983,1.35681,1.78541,0.00239766,0.00239766,0.00239766
104,2239.51,0.93289,0.95308,1.31481,0.66185,0.66681,0.68988,0.36531,1.51452,1.3022,1.76957,0.00231071,0.00231071,0.00231071
105,2260.94,0.93193,0.9573,1.3236,0.57225,0.73524,0.69237,0.35805,1.49002,1.33929,1.73051,0.00222497,0.00222497,0.00222497
106,2282.18,0.9463,0.97668,1.32289,0.67562,0.65047,0.68667,0.36198,1.51692,1.35261,1.76066,0.00214046,0.00214046,0.00214046
107,2303.34,0.9298,0.95158,1.32013,0.6837,0.65688,0.69137,0.36095,1.52912,1.31894,1.77088,0.00205723,0.00205723,0.00205723
108,2324.37,0.90108,0.93941,1.30551,0.69437,0.66184,0.71094,0.35973,1.57727,1.32167,1.77693,0.00197532,0.00197532,0.00197532
109,2345.47,0.9168,0.93721,1.31461,0.65286,0.67244,0.69535,0.37043,1.51562,1.29079,1.72991,0.00189475,0.00189475,0.00189475
110,2366.53,0.91671,0.92109,1.30293,0.65061,0.67326,0.69345,0.35591,1.52445,1.31065,1.76036,0.00181557,0.00181557,0.00181557
111,2388.12,0.93538,0.94321,1.31393,0.63326,0.67278,0.68312,0.35597,1.52952,1.33151,1.74791,0.0017378,0.0017378,0.0017378
112,2409.42,0.92093,0.94189,1.30157,0.67084,0.70619,0.71076,0.37295,1.51363,1.30634,1.74269,0.00166149,0.00166149,0.00166149
113,2430.7,0.92313,0.9348,1.30296,0.66645,0.65698,0.67622,0.35442,1.5276,1.31235,1.76703,0.00158667,0.00158667,0.00158667
114,2452.58,0.92643,0.92105,1.31511,0.66227,0.68047,0.72572,0.37718,1.5537,1.28479,1.77066,0.00151336,0.00151336,0.00151336
115,2474.49,0.90113,0.91202,1.29073,0.68768,0.6743,0.70981,0.36273,1.58639,1.32274,1.79775,0.00144161,0.00144161,0.00144161
116,2496.69,0.91188,0.92258,1.306,0.61918,0.65836,0.68743,0.36908,1.53201,1.32259,1.75627,0.00137143,0.00137143,0.00137143
117,2518.03,0.90676,0.91449,1.28661,0.61478,0.6367,0.67171,0.33823,1.613,1.4153,1.7693,0.00130287,0.00130287,0.00130287
118,2539.36,0.90494,0.91864,1.28715,0.68274,0.64971,0.69762,0.3626,1.54374,1.33511,1.75807,0.00123596,0.00123596,0.00123596
119,2560.51,0.89161,0.9045,1.28639,0.63094,0.69714,0.69877,0.36525,1.55525,1.29786,1.74932,0.00117072,0.00117072,0.00117072
120,2581.59,0.91412,0.90993,1.29977,0.58833,0.66632,0.66996,0.34563,1.57946,1.37352,1.79714,0.00110718,0.00110718,0.00110718
121,2603.09,0.89291,0.893,1.28554,0.68132,0.68123,0.70455,0.36291,1.56056,1.32033,1.76096,0.00104537,0.00104537,0.00104537
122,2624.54,0.88568,0.89506,1.27969,0.65256,0.68526,0.69659,0.36746,1.5445,1.29721,1.75449,0.000985311,0.000985311,0.000985311
123,2646.01,0.88994,0.89757,1.28676,0.62162,0.65986,0.68645,0.36124,1.56612,1.34155,1.76798,0.00092704,0.00092704,0.00092704
124,2676.13,0.9041,0.89217,1.28055,0.64078,0.69909,0.70651,0.36222,1.53448,1.30118,1.74257,0.000870577,0.000870577,0.000870577
125,2708.31,0.88039,0.87443,1.27268,0.65846,0.6936,0.71303,0.37365,1.5357,1.28724,1.74784,0.000815947,0.000815947,0.000815947
126,2730.05,0.88767,0.89156,1.28242,0.65042,0.69945,0.70824,0.3737,1.53488,1.28958,1.73961,0.000763174,0.000763174,0.000763174
127,2751.94,0.88926,0.88457,1.27062,0.63896,0.69267,0.70346,0.36276,1.55828,1.3039,1.76802,0.000712282,0.000712282,0.000712282
128,2773.29,0.88887,0.8678,1.27593,0.65511,0.6969,0.70916,0.36728,1.58359,1.28372,1.77179,0.000663292,0.000663292,0.000663292
129,2794.97,0.89296,0.88321,1.28095,0.64251,0.68373,0.70103,0.36762,1.58262,1.31191,1.77537,0.000616227,0.000616227,0.000616227
130,2816.81,0.90592,0.89939,1.28592,0.65734,0.69424,0.70313,0.36207,1.59076,1.30589,1.77328,0.000571106,0.000571106,0.000571106
131,2838.23,0.87334,0.85526,1.26131,0.66757,0.67744,0.70054,0.36914,1.54734,1.30382,1.74402,0.00052795,0.00052795,0.00052795
132,2859.66,0.87069,0.87365,1.26521,0.64357,0.70016,0.71173,0.37192,1.56128,1.29425,1.75957,0.000486777,0.000486777,0.000486777
133,2881.17,0.88552,0.87887,1.2774,0.69409,0.672,0.7051,0.36428,1.65352,1.35985,1.81285,0.000447606,0.000447606,0.000447606
134,2902.85,0.88292,0.86511,1.27128,0.64854,0.68378,0.70019,0.37169,1.56949,1.31102,1.76672,0.000410454,0.000410454,0.000410454
135,2924.17,0.88468,0.8724,1.26833,0.63642,0.67836,0.69585,0.36334,1.62302,1.35633,1.80179,0.000375337,0.000375337,0.000375337
136,2945.79,0.88616,0.8657,1.27461,0.62381,0.70214,0.70004,0.36626,1.60228,1.29713,1.78342,0.00034227,0.00034227,0.00034227
137,2967.07,0.90434,0.872,1.26963,0.67242,0.67796,0.71627,0.36933,1.59366,1.29705,1.76926,0.000311268,0.000311268,0.000311268
138,2988.36,0.87805,0.85939,1.26593,0.68067,0.67477,0.70992,0.37066,1.60069,1.28401,1.77444,0.000282345,0.000282345,0.000282345
139,3009.5,0.87775,0.86346,1.26529,0.67631,0.68442,0.71176,0.37411,1.58663,1.2736,1.76409,0.000255513,0.000255513,0.000255513
140,3030.59,0.9133,0.87646,1.27418,0.63613,0.72235,0.70967,0.36907,1.59829,1.28719,1.78043,0.000230784,0.000230784,0.000230784
141,3050.21,0.86049,0.82975,1.30028,0.71358,0.67673,0.70883,0.35674,1.70044,1.31728,1.83667,0.000208169,0.000208169,0.000208169
142,3069.64,0.84433,0.80451,1.29085,0.63332,0.72709,0.71321,0.37161,1.62989,1.27279,1.80457,0.000187678,0.000187678,0.000187678
143,3089.15,0.81516,0.76351,1.26671,0.6723,0.70016,0.71741,0.36703,1.63113,1.26334,1.80435,0.00016932,0.00016932,0.00016932
144,3109.06,0.83892,0.7828,1.28377,0.68042,0.6954,0.72026,0.37116,1.63319,1.27196,1.80508,0.000153102,0.000153102,0.000153102
145,3128.68,0.81762,0.76342,1.27288,0.64807,0.68958,0.70898,0.37753,1.58932,1.29525,1.76769,0.000139032,0.000139032,0.000139032
146,3148.19,0.81357,0.755,1.26593,0.66275,0.67534,0.70706,0.36426,1.63779,1.28403,1.80857,0.000127117,0.000127117,0.000127117
147,3168.11,0.81838,0.76187,1.27079,0.6584,0.68376,0.71016,0.37307,1.60599,1.2662,1.78048,0.00011736,0.00011736,0.00011736
148,3187.89,0.81563,0.74096,1.2632,0.68634,0.68212,0.71699,0.37006,1.62126,1.2663,1.79112,0.000109768,0.000109768,0.000109768
149,3208.08,0.83291,0.76483,1.27182,0.66052,0.69594,0.70765,0.36958,1.62515,1.26536,1.78859,0.000104342,0.000104342,0.000104342
150,3227.83,0.81613,0.73978,1.26535,0.64362,0.69766,0.70434,0.37052,1.62442,1.27245,1.78392,0.000101086,0.000101086,0.000101086
