epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1942.85,1.37914,1.20526,1.45413,0.67958,0.58644,0.66036,0.33287,1.94436,1.39483,1.87188,0.00828443,0.00828443,0.00828443
43,1988.79,1.35806,1.19963,1.45249,0.65835,0.63255,0.69767,0.34312,1.91476,1.41593,1.7937,0.00820525,0.00820525,0.00820525
44,2034.58,1.38926,1.19123,1.46056,0.55584,0.63791,0.6595,0.31574,1.92281,1.41986,1.83948,0.00812468,0.00812468,0.00812468
45,2080.77,1.35842,1.19673,1.45165,0.52213,0.3958,0.35954,0.16429,2.64733,2.7135,2.31839,0.00804277,0.00804277,0.00804277
46,2126.62,1.38411,1.19607,1.46416,0.51794,0.62772,0.60602,0.28165,2.09169,1.61632,1.94231,0.00795954,0.00795954,0.00795954
47,2172.16,1.35585,1.17842,1.44732,0.56534,0.66642,0.66331,0.34681,1.7993,1.37389,1.7768,0.00787503,0.00787503,0.00787503
48,2218.58,1.32951,1.19015,1.43591,0.57699,0.64172,0.65407,0.31608,1.90859,1.42697,1.83262,0.00778929,0.00778929,0.00778929
49,2265.71,1.32995,1.15022,1.43593,0.50849,0.65579,0.62248,0.31036,2.04499,1.54586,1.90482,0.00770234,0.00770234,0.00770234
50,2312.03,1.32187,1.15212,1.42883,0.566,0.66266,0.6793,0.34908,1.81733,1.38698,1.80351,0.00761423,0.00761423,0.00761423
51,2358.32,1.33669,1.15665,1.43077,0.64482,0.66742,0.69728,0.34922,1.91987,1.33836,1.88193,0.007525,0.007525,0.007525
52,2404.64,1.30295,1.13547,1.42324,0.58076,0.66825,0.63541,0.33268,1.82183,1.41323,1.80693,0.00743468,0.00743468,0.00743468
53,2450.46,1.30916,1.1339,1.41898,0.63397,0.68296,0.70418,0.35367,1.85663,1.346,1.79549,0.00734332,0.00734332,0.00734332
54,2496.76,1.29982,1.13689,1.42133,0.63556,0.62734,0.67003,0.34741,1.78534,1.33738,1.77839,0.00725094,0.00725094,0.00725094
55,2542.39,1.30623,1.12933,1.43026,0.53855,0.63787,0.60582,0.30436,1.92257,1.46887,1.83213,0.00715761,0.00715761,0.00715761
56,2589.4,1.28909,1.1205,1.42032,0.57905,0.43522,0.45975,0.20561,2.56107,2.08588,2.24604,0.00706335,0.00706335,0.00706335
57,2635.89,1.29682,1.12243,1.4274,0.67908,0.59091,0.69075,0.35484,1.89775,1.34724,1.87309,0.0069682,0.0069682,0.0069682
58,2682.18,1.27479,1.09718,1.40593,0.48126,0.54136,0.49559,0.21959,2.45632,1.91156,2.09222,0.00687222,0.00687222,0.00687222
59,2727.48,1.26481,1.07906,1.39472,0.42553,0.49918,0.46783,0.20769,2.4823,1.99916,2.11536,0.00677543,0.00677543,0.00677543
60,2772.76,1.25337,1.07962,1.38721,0.63807,0.63808,0.68724,0.33832,1.90659,1.34765,1.84446,0.00667789,0.00667789,0.00667789
61,2818.73,1.2521,1.05562,1.39284,0.54374,0.52448,0.55142,0.2563,2.26377,1.74233,2.08921,0.00657963,0.00657963,0.00657963
62,2864.53,1.27401,1.09144,1.40754,0.55894,0.67967,0.69351,0.37724,1.74151,1.33158,1.73748,0.00648071,0.00648071,0.00648071
63,2909.81,1.21186,1.0753,1.38842,0.50937,0.511,0.51581,0.24685,2.36896,1.9324,2.12696,0.00638115,0.00638115,0.00638115
64,2956.04,1.22096,1.04319,1.37431,0.68799,0.63804,0.69722,0.36557,1.80175,1.30322,1.7676,0.00628101,0.00628101,0.00628101
65,3003.43,1.22822,1.0509,1.38072,0.6241,0.651,0.67944,0.35057,1.84077,1.31051,1.81728,0.00618034,0.00618034,0.00618034
66,3050.13,1.22124,1.04575,1.37567,0.63567,0.66842,0.67123,0.35394,1.78445,1.3183,1.7898,0.00607916,0.00607916,0.00607916
67,3095.87,1.19824,1.02793,1.37509,0.64167,0.59508,0.66984,0.35479,1.80679,1.36126,1.8,0.00597754,0.00597754,0.00597754
68,3141.06,1.22553,1.04761,1.37969,0.63294,0.65331,0.68752,0.3472,1.97378,1.32282,1.81621,0.00587551,0.00587551,0.00587551
69,3187.45,1.19628,1.02447,1.37408,0.63649,0.62953,0.68006,0.35935,1.76205,1.34149,1.77119,0.00577311,0.00577311,0.00577311
70,3232.51,1.20312,1.0199,1.37345,0.64229,0.6387,0.68081,0.34925,1.84636,1.34265,1.78451,0.0056704,0.0056704,0.0056704
71,3277.63,1.15437,0.9959,1.33957,0.50284,0.62194,0.57789,0.27243,2.12657,1.73034,1.96862,0.00556742,0.00556742,0.00556742
72,3324.9,1.16904,0.97489,1.35149,0.68824,0.65695,0.69644,0.34972,1.95041,1.32664,1.92295,0.00546421,0.00546421,0.00546421
73,3370.92,1.15589,0.96842,1.34773,0.66227,0.61371,0.68007,0.36373,1.76498,1.33758,1.78172,0.00536081,0.00536081,0.00536081
74,3416.76,1.16446,0.98181,1.35352,0.57596,0.67709,0.68145,0.35529,1.82296,1.34077,1.80915,0.00525728,0.00525728,0.00525728
75,3461.73,1.1449,0.96994,1.33792,0.577,0.6123,0.6133,0.30752,1.96479,1.50935,1.8912,0.00515366,0.00515366,0.00515366
76,3506.11,1.15038,0.9601,1.3395,0.6998,0.59743,0.68767,0.35313,1.83864,1.34962,1.82365,0.00505,0.00505,0.00505
77,3550.93,1.1402,0.95538,1.33821,0.65655,0.63177,0.69025,0.36509,1.83955,1.2872,1.80944,0.00494634,0.00494634,0.00494634
78,3595.74,1.13651,0.94967,1.33912,0.54926,0.58063,0.57872,0.30196,1.96353,1.50743,1.89805,0.00484272,0.00484272,0.00484272
79,3641.28,1.12497,0.93813,1.32569,0.61217,0.64298,0.68396,0.34754,1.87793,1.35258,1.8166,0.00473919,0.00473919,0.00473919
80,3686.19,1.11744,0.94365,1.32392,0.67753,0.65747,0.70927,0.3784,1.77162,1.26327,1.76482,0.00463579,0.00463579,0.00463579
81,3731.16,1.11169,0.92818,1.31975,0.60587,0.62657,0.65372,0.33135,1.91685,1.42243,1.83022,0.00453258,0.00453258,0.00453258
82,3776.63,1.09354,0.92138,1.31262,0.68146,0.66551,0.72073,0.35459,1.95122,1.30581,1.86796,0.0044296,0.0044296,0.0044296
83,3821.48,1.09391,0.91288,1.31119,0.622,0.54002,0.55802,0.26845,2.15743,1.69037,2.00047,0.00432689,0.00432689,0.00432689
84,3866.05,1.08836,0.92202,1.3083,0.61014,0.58715,0.61108,0.2994,2.0707,1.61765,1.98112,0.00422449,0.00422449,0.00422449
85,3911.36,1.08501,0.90277,1.30985,0.62972,0.66726,0.67573,0.35384,1.91734,1.30701,1.8637,0.00412246,0.00412246,0.00412246
86,3955.61,1.06345,0.88353,1.28916,0.67487,0.57268,0.62487,0.30159,2.13164,1.5472,1.98699,0.00402084,0.00402084,0.00402084
87,4000.54,1.04667,0.86766,1.28842,0.62255,0.63936,0.66337,0.34494,1.8728,1.38629,1.83969,0.00391966,0.00391966,0.00391966
88,4046.01,1.07968,0.90332,1.30847,0.63322,0.65448,0.66248,0.33678,1.87805,1.39839,1.7948,0.00381899,0.00381899,0.00381899
89,4091.07,1.08613,0.88225,1.30658,0.63461,0.68265,0.70815,0.3435,1.93388,1.33857,1.8456,0.00371885,0.00371885,0.00371885
90,4136.23,1.0395,0.86511,1.28638,0.68485,0.64339,0.68725,0.33679,2.02195,1.35584,1.90274,0.00361929,0.00361929,0.00361929
91,4180.98,1.02267,0.85915,1.26985,0.68269,0.63531,0.68852,0.35888,1.88767,1.3435,1.83832,0.00352037,0.00352037,0.00352037
92,4224.79,1.0342,0.8611,1.28873,0.65245,0.60708,0.67253,0.32265,2.08172,1.43273,1.9451,0.00342211,0.00342211,0.00342211
93,4270.02,1.02234,0.84314,1.27528,0.65474,0.67787,0.70342,0.37268,1.7818,1.29348,1.76026,0.00332457,0.00332457,0.00332457
94,4315.43,1.03402,0.84811,1.27785,0.65115,0.67588,0.68447,0.34555,1.94165,1.32707,1.85272,0.00322778,0.00322778,0.00322778
95,4346.79,1.00934,0.82904,1.25774,0.64624,0.66234,0.67032,0.35742,1.85985,1.32363,1.80934,0.0031318,0.0031318,0.0031318
96,4377.04,1.0145,0.83294,1.26843,0.64937,0.68641,0.69825,0.36382,1.87556,1.30215,1.8139,0.00303665,0.00303665,0.00303665
97,4407.94,1.00375,0.82132,1.25955,0.64352,0.6781,0.68553,0.35258,1.89542,1.35935,1.8437,0.00294239,0.00294239,0.00294239
98,4439.01,1.01817,0.82795,1.26818,0.59924,0.62524,0.64027,0.335,1.91735,1.358,1.83516,0.00284906,0.00284906,0.00284906
