epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,281.48,1.67699,1.68788,1.58326,0.52761,0.36372,0.32918,0.13618,2.92358,2.48128,2.26274,0.00984449,0.00984449,0.00984449
14,302.701,1.68453,1.65111,1.58448,0.7257,0.31167,0.40449,0.17652,2.52013,2.2554,2.19203,0.00981765,0.00981765,0.00981765
15,324.075,1.68495,1.64007,1.58726,0.5902,0.5476,0.59334,0.27634,2.031,1.72672,1.95216,0.00978873,0.00978873,0.00978873
16,345.8,1.66629,1.604,1.56986,0.32973,0.40632,0.34071,0.14901,2.55768,2.24995,2.10825,0.00975773,0.00975773,0.00975773
17,367.584,1.62968,1.58593,1.55703,0.51148,0.59982,0.61841,0.29447,1.81364,1.5756,1.79647,0.00972466,0.00972466,0.00972466
18,389.392,1.57369,1.52126,1.53343,0.49288,0.30695,0.31125,0.13038,2.74205,2.16599,2.20962,0.00968955,0.00968955,0.00968955
19,410.788,1.57324,1.50901,1.53893,0.66999,0.57634,0.62547,0.29155,1.96895,1.6444,1.84888,0.00965239,0.00965239,0.00965239
20,432.259,1.60142,1.54586,1.56081,0.75964,0.20885,0.25118,0.09599,3.65616,3.09126,2.97183,0.00961322,0.00961322,0.00961322
21,453.971,1.60673,1.54319,1.5557,0.53789,0.59243,0.59788,0.28644,1.92211,1.62287,1.86952,0.00957205,0.00957205,0.00957205
22,475.136,1.55726,1.51248,1.54138,0.38954,0.44209,0.39747,0.17625,2.47334,2.29347,2.19922,0.00952889,0.00952889,0.00952889
23,496.756,1.5491,1.49171,1.53161,0.67752,0.56833,0.63282,0.3019,1.93742,1.6687,1.88353,0.00948377,0.00948377,0.00948377
24,518.602,1.53319,1.45555,1.51692,0.54886,0.5861,0.58506,0.27996,1.96906,1.61311,1.86323,0.00943671,0.00943671,0.00943671
25,540.501,1.52357,1.46515,1.52889,0.77338,0.44128,0.59449,0.29141,1.88717,1.7306,1.85701,0.00938772,0.00938772,0.00938772
26,561.937,1.53459,1.44731,1.52718,0.42827,0.6041,0.56543,0.26168,2.09642,1.797,1.97914,0.00933683,0.00933683,0.00933683
27,583.261,1.51298,1.44958,1.53276,0.84211,0.26961,0.3966,0.18631,2.50838,2.53084,2.21783,0.00928405,0.00928405,0.00928405
28,604.57,1.51988,1.41245,1.52522,0.55347,0.50156,0.53075,0.2522,2.10727,1.87214,1.96465,0.00922942,0.00922942,0.00922942
29,626.205,1.51174,1.42869,1.52645,0.64133,0.55319,0.59817,0.28133,2.02105,1.59961,1.87065,0.00917296,0.00917296,0.00917296
30,647.474,1.49299,1.41403,1.51867,0.53141,0.52753,0.53037,0.25889,2.01182,1.7357,1.89199,0.00911469,0.00911469,0.00911469
31,668.734,1.51635,1.40775,1.52365,0.40235,0.4172,0.38737,0.17194,2.3408,2.04062,2.0711,0.00905463,0.00905463,0.00905463
32,689.998,1.46253,1.37123,1.48717,0.52258,0.57844,0.58178,0.28061,2.02663,1.69924,1.93849,0.00899282,0.00899282,0.00899282
33,711.173,1.4722,1.37491,1.50806,0.49231,0.48739,0.49215,0.21824,2.44198,1.99476,2.16316,0.00892928,0.00892928,0.00892928
34,732.689,1.46106,1.39471,1.49732,0.55867,0.56727,0.58292,0.28226,1.81499,1.65733,1.82494,0.00886404,0.00886404,0.00886404
35,754.499,1.42283,1.35882,1.49061,0.48808,0.61457,0.55165,0.2654,1.99369,1.69771,1.86154,0.00879713,0.00879713,0.00879713
36,775.926,1.44737,1.34986,1.48987,0.47065,0.47047,0.47772,0.21857,2.14845,1.93437,1.91774,0.00872857,0.00872857,0.00872857
37,797.47,1.44577,1.32528,1.48663,0.49883,0.58251,0.58572,0.2609,2.0885,1.6619,1.9127,0.00865839,0.00865839,0.00865839
38,819.108,1.45013,1.33628,1.49364,0.48628,0.58671,0.58209,0.27395,1.99031,1.65177,1.91801,0.00858664,0.00858664,0.00858664
39,840.289,1.44943,1.344,1.48353,0.55267,0.27664,0.36806,0.17328,2.79716,2.50987,2.37456,0.00851333,0.00851333,0.00851333
40,861.768,1.43204,1.33155,1.48547,0.6303,0.61068,0.65724,0.34006,1.77542,1.39931,1.79658,0.00843851,0.00843851,0.00843851
41,883.398,1.42268,1.3032,1.47903,0.46201,0.58243,0.54091,0.25115,2.06027,1.74407,1.97972,0.0083622,0.0083622,0.0083622
42,904.999,1.43307,1.30908,1.47372,0.63708,0.64316,0.69685,0.36167,1.69561,1.3702,1.76933,0.00828443,0.00828443,0.00828443
43,926.308,1.37887,1.29227,1.45852,0.54586,0.58597,0.6339,0.30476,1.9273,1.46294,1.87893,0.00820525,0.00820525,0.00820525
44,947.877,1.40768,1.29533,1.47338,0.57965,0.57753,0.6031,0.30284,1.89136,1.57111,1.85409,0.00812468,0.00812468,0.00812468
45,969.426,1.40612,1.29404,1.47306,0.52691,0.59342,0.5781,0.28516,1.88011,1.61146,1.83126,0.00804277,0.00804277,0.00804277
46,991.116,1.39016,1.2829,1.46663,0.52197,0.58788,0.58306,0.27577,2.13646,1.7635,1.99249,0.00795954,0.00795954,0.00795954
47,1012.4,1.4142,1.28989,1.46256,0.55789,0.54512,0.56844,0.27174,2.05579,1.72754,1.96308,0.00787503,0.00787503,0.00787503
48,1033.6,1.38254,1.2669,1.45852,0.64479,0.6192,0.68172,0.34056,1.70105,1.41684,1.78434,0.00778929,0.00778929,0.00778929
49,1054.84,1.39263,1.2786,1.4649,0.58345,0.6539,0.67674,0.35152,1.72306,1.39604,1.75636,0.00770234,0.00770234,0.00770234
50,1076.06,1.40473,1.28753,1.4711,0.67328,0.63913,0.70592,0.34512,1.71552,1.4199,1.73067,0.00761423,0.00761423,0.00761423
51,1097.65,1.35995,1.26392,1.4511,0.56465,0.67403,0.66827,0.32985,1.83385,1.41539,1.78874,0.007525,0.007525,0.007525
52,1119.34,1.34815,1.24389,1.44387,0.53771,0.53703,0.54946,0.2681,1.93021,1.71633,1.91623,0.00743468,0.00743468,0.00743468
53,1140.55,1.37534,1.25855,1.46308,0.62893,0.59108,0.65938,0.33593,1.79827,1.5119,1.82374,0.00734332,0.00734332,0.00734332
54,1162.6,1.36092,1.24355,1.44166,0.5487,0.54689,0.5646,0.25878,1.97902,1.71602,1.85446,0.00725094,0.00725094,0.00725094
55,1184.49,1.35462,1.22738,1.44193,0.544,0.5715,0.56616,0.28533,1.96278,1.68115,1.86413,0.00715761,0.00715761,0.00715761
56,1206.29,1.34375,1.24563,1.45019,0.65254,0.66964,0.71617,0.37095,1.76216,1.337,1.76374,0.00706335,0.00706335,0.00706335
57,1227.95,1.35141,1.23053,1.44367,0.61537,0.62043,0.679,0.34138,1.84119,1.43716,1.76652,0.0069682,0.0069682,0.0069682
58,1249.59,1.31619,1.20232,1.4315,0.63856,0.67313,0.71919,0.36651,1.72445,1.33019,1.73401,0.00687222,0.00687222,0.00687222
59,1271.26,1.3133,1.20254,1.43213,0.67724,0.67956,0.73932,0.38358,1.6952,1.26507,1.7333,0.00677543,0.00677543,0.00677543
60,1292.74,1.31397,1.19109,1.42849,0.49536,0.51598,0.53272,0.25676,2.26683,2.01823,2.10852,0.00667789,0.00667789,0.00667789
61,1313.93,1.31638,1.19252,1.42292,0.58241,0.52013,0.55812,0.24973,2.28394,1.71725,2.05786,0.00657963,0.00657963,0.00657963
62,1335.28,1.30797,1.19929,1.421,0.58539,0.65401,0.66663,0.33653,1.79029,1.42969,1.77228,0.00648071,0.00648071,0.00648071
63,1356.83,1.31269,1.18867,1.42301,0.74569,0.48946,0.60349,0.3029,1.84731,1.60275,1.80033,0.00638115,0.00638115,0.00638115
64,1378.03,1.33476,1.18856,1.42378,0.51603,0.65798,0.61645,0.30456,1.87089,1.4664,1.76789,0.00628101,0.00628101,0.00628101
65,1399.35,1.30031,1.17221,1.41768,0.70685,0.59259,0.6911,0.33481,1.84296,1.43053,1.83821,0.00618034,0.00618034,0.00618034
66,1420.54,1.29545,1.19034,1.43099,0.45344,0.49284,0.53747,0.26072,2.06906,1.97733,1.97852,0.00607916,0.00607916,0.00607916
67,1441.8,1.29897,1.19673,1.42398,0.5744,0.4697,0.47303,0.21935,2.11981,2.20045,1.97773,0.00597754,0.00597754,0.00597754
68,1463.41,1.28748,1.1657,1.4019,0.65789,0.64856,0.72771,0.37424,1.7108,1.33188,1.74037,0.00587551,0.00587551,0.00587551
69,1484.74,1.30761,1.181,1.42599,0.66269,0.61766,0.69526,0.37031,1.69706,1.39646,1.73795,0.00577311,0.00577311,0.00577311
70,1505.97,1.28941,1.15516,1.41605,0.41811,0.25728,0.24317,0.09443,3.18236,3.33558,2.60951,0.0056704,0.0056704,0.0056704
71,1527.7,1.27278,1.12176,1.39972,0.61218,0.54048,0.58668,0.28305,2.02711,1.7467,1.93416,0.00556742,0.00556742,0.00556742
72,1549.15,1.27399,1.12666,1.40151,0.67026,0.59112,0.69001,0.36105,1.73697,1.37934,1.76381,0.00546421,0.00546421,0.00546421
73,1570.59,1.29845,1.15205,1.40566,0.70693,0.62387,0.71552,0.37232,1.73673,1.314,1.73842,0.00536081,0.00536081,0.00536081
74,1592.13,1.26678,1.10869,1.3939,0.63301,0.60392,0.65845,0.33571,1.82952,1.43822,1.79915,0.00525728,0.00525728,0.00525728
75,1613.62,1.23529,1.11698,1.37609,0.63058,0.65395,0.71202,0.36549,1.74338,1.31171,1.77204,0.00515366,0.00515366,0.00515366
76,1635.08,1.25379,1.11886,1.38983,0.5223,0.53408,0.50906,0.22652,2.56519,1.85312,2.15006,0.00505,0.00505,0.00505
77,1656.28,1.24147,1.10529,1.37428,0.58825,0.57945,0.62384,0.31219,1.93177,1.53125,1.85553,0.00494634,0.00494634,0.00494634
78,1677.42,1.23941,1.12034,1.39117,0.68168,0.68038,0.72729,0.38273,1.68263,1.30246,1.71418,0.00484272,0.00484272,0.00484272
79,1698.99,1.24469,1.09962,1.38332,0.69223,0.66041,0.73888,0.38521,1.76728,1.26704,1.73941,0.00473919,0.00473919,0.00473919
80,1720.49,1.23194,1.08582,1.37514,0.64597,0.68803,0.73248,0.39,1.69747,1.2447,1.73819,0.00463579,0.00463579,0.00463579
81,1741.81,1.23213,1.10005,1.38364,0.67582,0.65628,0.70133,0.3573,1.79853,1.33681,1.80669,0.00453258,0.00453258,0.00453258
82,1763.23,1.23262,1.09036,1.38567,0.60656,0.64787,0.6844,0.3687,1.72718,1.33146,1.77663,0.0044296,0.0044296,0.0044296
83,1784.39,1.20847,1.0697,1.36779,0.63988,0.61512,0.65603,0.3238,1.85024,1.45188,1.8055,0.00432689,0.00432689,0.00432689
84,1805.84,1.20505,1.08318,1.36589,0.74052,0.59409,0.69398,0.3424,1.92594,1.33263,1.81981,0.00422449,0.00422449,0.00422449
85,1827.54,1.20579,1.06004,1.36876,0.64151,0.70228,0.71868,0.36998,1.73303,1.32619,1.72647,0.00412246,0.00412246,0.00412246
86,1849.03,1.21374,1.07132,1.36372,0.70437,0.62189,0.72309,0.37724,1.75236,1.29894,1.75238,0.00402084,0.00402084,0.00402084
87,1870.5,1.21384,1.09199,1.37467,0.69448,0.66557,0.75634,0.38929,1.74107,1.22545,1.72152,0.00391966,0.00391966,0.00391966
88,1892.39,1.18919,1.06227,1.35899,0.67743,0.66328,0.72417,0.37029,1.78907,1.28335,1.76248,0.00381899,0.00381899,0.00381899
89,1913.68,1.20573,1.05234,1.36236,0.62204,0.61091,0.62206,0.30912,2.12731,1.58398,1.98425,0.00371885,0.00371885,0.00371885
90,1935.22,1.18129,1.05108,1.36028,0.60953,0.66417,0.71672,0.3759,1.76671,1.28801,1.73098,0.00361929,0.00361929,0.00361929
91,1956.97,1.19765,1.05905,1.36404,0.68639,0.66631,0.72529,0.38033,1.76321,1.28328,1.74617,0.00352037,0.00352037,0.00352037
92,1978.7,1.19495,1.04373,1.36348,0.65691,0.6403,0.70112,0.35976,1.8522,1.36634,1.7919,0.00342211,0.00342211,0.00342211
93,2000.05,1.16416,1.02289,1.34049,0.63899,0.68565,0.7174,0.36269,1.81036,1.31495,1.77271,0.00332457,0.00332457,0.00332457
94,2021.24,1.16503,1.01254,1.34547,0.69665,0.69367,0.74796,0.3918,1.71775,1.22643,1.72399,0.00322778,0.00322778,0.00322778
95,2042.54,1.14453,1.01469,1.33649,0.67451,0.64803,0.72381,0.38298,1.75965,1.29612,1.7393,0.0031318,0.0031318,0.0031318
96,2064.25,1.16162,1.01646,1.34071,0.70824,0.64431,0.7297,0.38207,1.75525,1.29096,1.74739,0.00303665,0.00303665,0.00303665
97,2085.68,1.16014,1.00722,1.33833,0.76659,0.62296,0.71953,0.36267,1.91258,1.32949,1.81758,0.00294239,0.00294239,0.00294239
98,2106.93,1.13333,1.00593,1.33286,0.65555,0.66641,0.72048,0.37758,1.73152,1.26599,1.72778,0.00284906,0.00284906,0.00284906
99,2128.2,1.14991,1.00269,1.33533,0.65639,0.6604,0.71377,0.37105,1.77334,1.2971,1.74401,0.00275668,0.00275668,0.00275668
100,2149.47,1.14047,0.99009,1.33833,0.68499,0.66601,0.73433,0.3896,1.72371,1.27586,1.72805,0.00266532,0.00266532,0.00266532
101,2171.02,1.1375,1.00413,1.33024,0.67976,0.68908,0.73645,0.37638,1.7959,1.2586,1.74889,0.002575,0.002575,0.002575
102,2193.25,1.13369,0.98987,1.33357,0.64765,0.63594,0.71348,0.36374,1.8094,1.33876,1.75098,0.00248577,0.00248577,0.00248577
103,2214.94,1.12475,0.96679,1.32179,0.69338,0.62858,0.70937,0.37546,1.7489,1.30776,1.7574,0.00239766,0.00239766,0.00239766
104,2237.18,1.13137,0.99111,1.32628,0.75576,0.6672,0.75817,0.37647,1.83209,1.26724,1.78083,0.00231071,0.00231071,0.00231071
105,2259.49,1.11928,0.97972,1.32201,0.73245,0.64883,0.73877,0.3816,1.79957,1.23267,1.77004,0.00222497,0.00222497,0.00222497
106,2280.67,1.11822,0.98435,1.32496,0.764,0.66291,0.75469,0.37674,1.80998,1.24187,1.75316,0.00214046,0.00214046,0.00214046
107,2302.29,1.11632,0.96637,1.31241,0.6956,0.68086,0.74952,0.37676,1.82032,1.2417,1.76057,0.00205723,0.00205723,0.00205723
108,2323.98,1.09411,0.94815,1.31011,0.66544,0.62935,0.67938,0.34736,1.83151,1.3975,1.7703,0.00197532,0.00197532,0.00197532
109,2345.51,1.10693,0.97267,1.31891,0.69197,0.64229,0.72614,0.37195,1.78713,1.24589,1.75915,0.00189475,0.00189475,0.00189475
110,2366.82,1.09658,0.96839,1.31071,0.65883,0.62441,0.68,0.34322,1.79942,1.3632,1.78726,0.00181557,0.00181557,0.00181557
111,2388.06,1.10739,0.96324,1.31809,0.64891,0.68702,0.72314,0.38921,1.73143,1.25718,1.73133,0.0017378,0.0017378,0.0017378
112,2409.39,1.09936,0.96901,1.31139,0.69066,0.66588,0.72711,0.38142,1.80203,1.24235,1.76689,0.00166149,0.00166149,0.00166149
113,2431.16,1.11632,0.96676,1.32396,0.65721,0.69559,0.73497,0.36949,1.8916,1.29411,1.79901,0.00158667,0.00158667,0.00158667
114,2452.36,1.06302,0.93181,1.2923,0.65471,0.71543,0.74112,0.39455,1.75953,1.24848,1.74394,0.00151336,0.00151336,0.00151336
115,2473.76,1.105,0.95233,1.30922,0.62756,0.63196,0.69276,0.37255,1.76152,1.33342,1.75688,0.00144161,0.00144161,0.00144161
116,2495.17,1.08873,0.93296,1.30409,0.68392,0.64987,0.72021,0.37217,1.84885,1.28852,1.78009,0.00137143,0.00137143,0.00137143
117,2516.37,1.06415,0.92226,1.28614,0.6593,0.66759,0.72222,0.37178,1.8227,1.29314,1.79923,0.00130287,0.00130287,0.00130287
118,2537.96,1.07128,0.93117,1.30389,0.65211,0.69138,0.72349,0.38492,1.77445,1.25154,1.77708,0.00123596,0.00123596,0.00123596
119,2559.56,1.06089,0.91245,1.28801,0.6356,0.7193,0.73482,0.38653,1.76999,1.24437,1.75823,0.00117072,0.00117072,0.00117072
120,2580.78,1.05636,0.91525,1.28597,0.72695,0.65893,0.72765,0.37448,1.86503,1.28086,1.80731,0.00110718,0.00110718,0.00110718
121,2602.54,1.05515,0.92376,1.29278,0.69329,0.61632,0.70411,0.36792,1.85345,1.286,1.79459,0.00104537,0.00104537,0.00104537
122,2624.02,1.06735,0.91621,1.28831,0.62464,0.67632,0.71085,0.37764,1.78552,1.27744,1.7587,0.000985311,0.000985311,0.000985311
123,2645.2,1.05814,0.90505,1.28692,0.71659,0.6429,0.72272,0.38276,1.79639,1.25846,1.76332,0.00092704,0.00092704,0.00092704
124,2666.95,1.06125,0.90969,1.29506,0.63424,0.66225,0.71434,0.37502,1.80792,1.26252,1.77993,0.000870577,0.000870577,0.000870577
125,2688.57,1.06647,0.90409,1.28889,0.73618,0.6133,0.71339,0.37942,1.77405,1.26735,1.75169,0.000815947,0.000815947,0.000815947
126,2710.05,1.05243,0.91477,1.28478,0.69576,0.66001,0.72227,0.36295,1.9051,1.29299,1.81747,0.000763174,0.000763174,0.000763174
127,2731.34,1.029,0.8917,1.27405,0.6901,0.66605,0.74057,0.38058,1.82385,1.27572,1.76918,0.000712282,0.000712282,0.000712282
128,2752.52,1.06623,0.90313,1.28969,0.74319,0.63405,0.73014,0.37917,1.80467,1.24289,1.78125,0.000663292,0.000663292,0.000663292
129,2773.85,1.0377,0.89496,1.27631,0.68116,0.6625,0.71095,0.37363,1.78627,1.27854,1.76958,0.000616227,0.000616227,0.000616227
130,2795.26,1.04719,0.89223,1.2785,0.75313,0.61886,0.71949,0.3774,1.79917,1.26688,1.7695,0.000571106,0.000571106,0.000571106
131,2816.59,1.05487,0.89135,1.28235,0.6766,0.66445,0.72699,0.3786,1.79322,1.258,1.76593,0.00052795,0.00052795,0.00052795
132,2837.9,1.03571,0.88123,1.2755,0.67294,0.6837,0.72452,0.37256,1.85832,1.2677,1.79667,0.000486777,0.000486777,0.000486777
133,2859.09,1.06558,0.88406,1.28086,0.69849,0.64507,0.72443,0.37569,1.86193,1.25929,1.80051,0.000447606,0.000447606,0.000447606
134,2880.36,1.04631,0.88433,1.27043,0.65599,0.65288,0.71708,0.37526,1.8074,1.26514,1.76695,0.000410454,0.000410454,0.000410454
135,2902.19,1.04256,0.88418,1.27899,0.66897,0.69103,0.73074,0.38326,1.80228,1.25264,1.76103,0.000375337,0.000375337,0.000375337
136,2923.65,1.0369,0.87489,1.27102,0.66427,0.66445,0.72209,0.37804,1.78966,1.27539,1.74904,0.00034227,0.00034227,0.00034227
137,2944.86,1.02458,0.87106,1.26781,0.70257,0.63658,0.72421,0.37371,1.81051,1.28257,1.76244,0.000311268,0.000311268,0.000311268
138,2966.74,1.0482,0.8832,1.27308,0.66016,0.67944,0.71846,0.37678,1.8227,1.2726,1.76487,0.000282345,0.000282345,0.000282345
139,2988.16,1.03136,0.8843,1.27407,0.722,0.60455,0.70473,0.36793,1.81794,1.30304,1.77746,0.000255513,0.000255513,0.000255513
140,3009.76,1.03125,0.87104,1.27115,0.6639,0.68374,0.73103,0.37673,1.84333,1.26602,1.78208,0.000230784,0.000230784,0.000230784
141,3029.92,1.01643,0.86719,1.3085,0.65345,0.70334,0.72564,0.36647,1.85152,1.30863,1.79099,0.000208169,0.000208169,0.000208169
142,3049.94,1.02451,0.84021,1.31713,0.64071,0.68705,0.72071,0.37102,1.81425,1.27861,1.78279,0.000187678,0.000187678,0.000187678
143,3069.87,0.96615,0.7957,1.28416,0.66907,0.67301,0.72422,0.3779,1.79718,1.28318,1.76724,0.00016932,0.00016932,0.00016932
144,3089.64,0.96206,0.79571,1.2849,0.69135,0.66753,0.72144,0.37376,1.81092,1.28087,1.77366,0.000153102,0.000153102,0.000153102
145,3109.42,0.97406,0.78088,1.2905,0.67582,0.68642,0.7279,0.37835,1.81846,1.26966,1.77776,0.000139032,0.000139032,0.000139032
146,3129.09,0.95888,0.76669,1.27653,0.68852,0.66248,0.72102,0.38132,1.79645,1.27892,1.76773,0.000127117,0.000127117,0.000127117
147,3149.23,0.95259,0.77248,1.27379,0.70371,0.65699,0.71676,0.37905,1.79608,1.28261,1.76781,0.00011736,0.00011736,0.00011736
148,3168.98,0.94577,0.75768,1.261,0.70424,0.65478,0.72847,0.3787,1.80751,1.27606,1.76359,0.000109768,0.000109768,0.000109768
149,3188.67,0.94599,0.75333,1.27596,0.72592,0.65038,0.73216,0.38011,1.85148,1.27991,1.78625,0.000104342,0.000104342,0.000104342
150,3208.31,0.95476,0.7536,1.27995,0.72336,0.65975,0.7269,0.3818,1.80698,1.27666,1.76205,0.000101086,0.000101086,0.000101086
