epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,721.363,1.15028,1.47873,1.52887,0.52878,0.47358,0.49134,0.23002,1.5731,2.07166,1.97326,0.00961322,0.00961322,0.00961322
21,756.417,1.13485,1.49927,1.53873,0.27696,0.33081,0.31192,0.13823,2.13917,2.4949,2.43344,0.00957205,0.00957205,0.00957205
22,791.852,1.13949,1.48851,1.54022,0.7157,0.52825,0.65263,0.31207,1.40065,1.56436,1.86581,0.00952889,0.00952889,0.00952889
23,826.978,1.14107,1.45373,1.53258,0.36979,0.48075,0.43158,0.17839,1.84446,2.27656,2.17424,0.00948377,0.00948377,0.00948377
24,862.305,1.1465,1.4595,1.53281,0.35625,0.15533,0.14755,0.05916,2.63336,3.66403,2.8723,0.00943671,0.00943671,0.00943671
25,897.93,1.13679,1.46481,1.53818,0.72869,0.55616,0.66382,0.32208,1.36626,1.55807,1.83991,0.00938772,0.00938772,0.00938772
26,933.739,1.13222,1.45295,1.53484,0.48788,0.57225,0.56232,0.2631,1.52231,1.64528,1.88226,0.00933683,0.00933683,0.00933683
27,970.23,1.12235,1.41006,1.50452,0.45109,0.18838,0.10672,0.03934,2.94828,4.4117,3.14225,0.00928405,0.00928405,0.00928405
28,1005.69,1.10373,1.38375,1.50382,0.23638,0.17798,0.16469,0.0689,2.71441,3.84499,2.87267,0.00922942,0.00922942,0.00922942
29,1041.71,1.1183,1.39405,1.49874,0.39966,0.33636,0.31715,0.13174,2.18869,2.76189,2.50244,0.00917296,0.00917296,0.00917296
30,1076.81,1.11065,1.38162,1.50213,0.51309,0.57288,0.5682,0.27816,1.51274,1.792,1.92812,0.00911469,0.00911469,0.00911469
31,1112.59,1.09376,1.38914,1.50323,0.57442,0.60597,0.64523,0.32742,1.4037,1.45588,1.81914,0.00905463,0.00905463,0.00905463
32,1147.91,1.11789,1.40496,1.51089,0.54839,0.49609,0.49562,0.21681,1.62108,1.75084,1.94915,0.00899282,0.00899282,0.00899282
33,1183.27,1.10528,1.37364,1.49194,0.57165,0.63732,0.65098,0.32272,1.34949,1.49586,1.78661,0.00892928,0.00892928,0.00892928
34,1218.42,1.09702,1.35211,1.48217,0.21151,0.2356,0.2076,0.0951,2.38848,2.99183,2.57894,0.00886404,0.00886404,0.00886404
35,1253.41,1.10807,1.39512,1.50091,0.62647,0.53426,0.62058,0.30181,1.4099,1.61869,1.80399,0.00879713,0.00879713,0.00879713
36,1289.56,1.10901,1.36239,1.48934,0.38552,0.39482,0.35267,0.15975,1.95881,2.5192,2.15539,0.00872857,0.00872857,0.00872857
37,1325.17,1.08027,1.35493,1.4804,0.49986,0.52458,0.51173,0.24645,1.72661,1.96971,2.13771,0.00865839,0.00865839,0.00865839
38,1361.23,1.10203,1.31734,1.48414,0.2505,0.24419,0.25407,0.10253,2.45786,3.14569,2.69232,0.00858664,0.00858664,0.00858664
39,1396.88,1.10297,1.33058,1.4864,0.68183,0.58542,0.66948,0.33729,1.37716,1.40852,1.76537,0.00851333,0.00851333,0.00851333
40,1432.36,1.09269,1.31362,1.47377,0.51702,0.53958,0.54972,0.26435,1.62981,1.82287,1.9322,0.00843851,0.00843851,0.00843851
41,1467.22,1.06823,1.30606,1.46109,0.42088,0.46809,0.43388,0.19991,1.77395,2.22436,2.03898,0.0083622,0.0083622,0.0083622
42,1502.86,1.06874,1.2946,1.46821,0.57374,0.64075,0.67141,0.34127,1.42525,1.4387,1.76497,0.00828443,0.00828443,0.00828443
43,1538.44,1.07762,1.32422,1.47283,0.61936,0.62675,0.66749,0.31656,1.49216,1.43698,1.86912,0.00820525,0.00820525,0.00820525
44,1574.27,1.09257,1.32946,1.4827,0.60307,0.40594,0.43511,0.20233,1.96679,2.29594,2.21341,0.00812468,0.00812468,0.00812468
45,1609.01,1.06713,1.3003,1.45019,0.52202,0.51816,0.52387,0.26296,1.60406,1.80584,1.88346,0.00804277,0.00804277,0.00804277
46,1645.58,1.08508,1.27135,1.45828,0.55856,0.52677,0.5734,0.28929,1.60365,1.7851,1.94333,0.00795954,0.00795954,0.00795954
47,1681.75,1.07871,1.27835,1.45974,0.33722,0.4556,0.40337,0.15703,2.2246,2.40966,2.47895,0.00787503,0.00787503,0.00787503
48,1717.38,1.07783,1.2677,1.46303,0.60913,0.63194,0.67863,0.34157,1.39764,1.38958,1.78543,0.00778929,0.00778929,0.00778929
49,1753.81,1.0777,1.25139,1.45801,0.49885,0.43312,0.46504,0.21533,1.6554,1.99942,1.95281,0.00770234,0.00770234,0.00770234
50,1788.97,1.0715,1.25221,1.44793,0.61024,0.65891,0.68211,0.35114,1.34852,1.41788,1.76039,0.00761423,0.00761423,0.00761423
51,1824.84,1.0722,1.25176,1.44147,0.44608,0.4808,0.48083,0.22382,1.74091,2.01002,2.04763,0.007525,0.007525,0.007525
52,1859.79,1.05659,1.24121,1.4305,0.59319,0.65349,0.7009,0.38209,1.3297,1.32816,1.70409,0.00743468,0.00743468,0.00743468
53,1895.31,1.05222,1.22944,1.43838,0.63784,0.61743,0.69049,0.35268,1.42844,1.41615,1.76231,0.00734332,0.00734332,0.00734332
54,1930.61,1.06198,1.23832,1.44709,0.67084,0.6395,0.69334,0.36219,1.35342,1.33867,1.7555,0.00725094,0.00725094,0.00725094
55,1966.51,1.07524,1.25237,1.45092,0.62203,0.61136,0.64556,0.32847,1.47239,1.50994,1.81361,0.00715761,0.00715761,0.00715761
56,2002.69,1.06383,1.21476,1.43166,0.47619,0.45446,0.4358,0.19507,1.88507,2.30345,2.1893,0.00706335,0.00706335,0.00706335
57,2039.52,1.04465,1.20426,1.41873,0.5435,0.71978,0.70889,0.34779,1.41239,1.3716,1.76823,0.0069682,0.0069682,0.0069682
58,2075.55,1.04551,1.19122,1.42919,0.62488,0.6313,0.67791,0.34644,1.40792,1.40671,1.7851,0.00687222,0.00687222,0.00687222
59,2111.5,1.05404,1.2006,1.42831,0.62672,0.62876,0.68731,0.34446,1.45971,1.39231,1.78732,0.00677543,0.00677543,0.00677543
60,2147.53,1.05823,1.19516,1.42604,0.67868,0.61579,0.67741,0.34706,1.39118,1.33735,1.77557,0.00667789,0.00667789,0.00667789
61,2182.54,1.06015,1.19079,1.42072,0.63565,0.63097,0.69383,0.35359,1.37402,1.32611,1.74951,0.00657963,0.00657963,0.00657963
62,2218.05,1.03448,1.18686,1.4218,0.6296,0.59275,0.63416,0.32096,1.47049,1.47121,1.83661,0.00648071,0.00648071,0.00648071
63,2253.07,1.04557,1.19441,1.42446,0.51989,0.63565,0.61435,0.30909,1.507,1.51972,1.83258,0.00638115,0.00638115,0.00638115
64,2288.95,1.04679,1.18866,1.42306,0.56451,0.63334,0.63252,0.30479,1.58593,1.53402,1.90533,0.00628101,0.00628101,0.00628101
65,2324.17,1.03184,1.18461,1.40923,0.65539,0.68961,0.71819,0.37606,1.38248,1.32321,1.72817,0.00618034,0.00618034,0.00618034
66,2359.92,1.04533,1.15005,1.41387,0.62428,0.67069,0.69946,0.36332,1.37647,1.30708,1.74086,0.00607916,0.00607916,0.00607916
67,2396.09,1.01381,1.15018,1.39986,0.64074,0.6523,0.71265,0.3671,1.33993,1.33122,1.71636,0.00597754,0.00597754,0.00597754
68,2432.81,1.02647,1.15015,1.41011,0.59875,0.67316,0.71337,0.37052,1.40223,1.34279,1.71855,0.00587551,0.00587551,0.00587551
69,2468.54,1.0233,1.13022,1.39375,0.64235,0.64596,0.69154,0.34698,1.48148,1.35519,1.79704,0.00577311,0.00577311,0.00577311
70,2504.09,1.01898,1.12116,1.39594,0.65239,0.64654,0.70452,0.35598,1.44477,1.32249,1.77708,0.0056704,0.0056704,0.0056704
71,2539.54,0.99281,1.10526,1.38301,0.4551,0.45586,0.43497,0.20447,1.86897,2.0868,2.04417,0.00556742,0.00556742,0.00556742
72,2575.32,1.02608,1.1294,1.39868,0.66845,0.65113,0.70379,0.36849,1.40841,1.2976,1.70462,0.00546421,0.00546421,0.00546421
73,2610.64,1.02402,1.1375,1.39518,0.59723,0.59855,0.63705,0.33643,1.42839,1.41834,1.75968,0.00536081,0.00536081,0.00536081
74,2646.06,0.99925,1.12843,1.38616,0.62687,0.64509,0.69006,0.36351,1.47468,1.30753,1.74203,0.00525728,0.00525728,0.00525728
75,2682.03,1.0116,1.10716,1.39543,0.7248,0.65093,0.72843,0.38145,1.41376,1.29815,1.74387,0.00515366,0.00515366,0.00515366
76,2717.28,0.99396,1.08904,1.38513,0.64772,0.55517,0.61463,0.28279,1.75231,1.56468,1.92982,0.00505,0.00505,0.00505
77,2754.33,1.02751,1.11914,1.39143,0.47034,0.45393,0.47792,0.21596,2.03228,2.26894,2.15156,0.00494634,0.00494634,0.00494634
78,2790.2,0.99973,1.10383,1.38301,0.63885,0.64538,0.70917,0.35978,1.4608,1.34482,1.78029,0.00484272,0.00484272,0.00484272
79,2826.87,1.01069,1.09452,1.38041,0.59146,0.69921,0.70199,0.37961,1.40211,1.27202,1.74067,0.00473919,0.00473919,0.00473919
80,2862.12,0.99952,1.10356,1.38299,0.66649,0.65813,0.72277,0.38612,1.40909,1.24093,1.7435,0.00463579,0.00463579,0.00463579
81,2897.95,1.00142,1.08671,1.38173,0.56317,0.67315,0.70065,0.35549,1.46621,1.32174,1.78918,0.00453258,0.00453258,0.00453258
82,2933.1,1.00505,1.0773,1.38845,0.70462,0.61478,0.72434,0.38444,1.40357,1.25932,1.72238,0.0044296,0.0044296,0.0044296
83,2968.52,1.00291,1.09705,1.37195,0.61517,0.67554,0.7042,0.37552,1.41507,1.25129,1.72644,0.00432689,0.00432689,0.00432689
84,3004.34,1.0127,1.08604,1.37243,0.64342,0.69144,0.7214,0.38122,1.38528,1.30325,1.71315,0.00422449,0.00422449,0.00422449
85,3039.84,1.01175,1.0587,1.37293,0.6313,0.67481,0.69927,0.36761,1.46978,1.29418,1.76746,0.00412246,0.00412246,0.00412246
86,3075.83,1.00788,1.06936,1.37615,0.50847,0.45532,0.48132,0.21231,2.05526,2.24711,2.09928,0.00402084,0.00402084,0.00402084
87,3112.06,0.98703,1.05188,1.35975,0.71725,0.62719,0.71752,0.3766,1.46897,1.27834,1.75846,0.00391966,0.00391966,0.00391966
88,3148.7,0.98708,1.05052,1.35743,0.65328,0.68217,0.72624,0.38568,1.39818,1.23688,1.70706,0.00381899,0.00381899,0.00381899
89,3185.17,1,1.0445,1.36345,0.58471,0.62607,0.65826,0.33192,1.57768,1.42643,1.80519,0.00371885,0.00371885,0.00371885
90,3221.22,0.9873,1.03247,1.35301,0.6594,0.67441,0.72665,0.381,1.46502,1.27878,1.73767,0.00361929,0.00361929,0.00361929
91,3256.45,0.98396,1.03438,1.35719,0.62794,0.70014,0.7107,0.37789,1.47772,1.24342,1.74326,0.00352037,0.00352037,0.00352037
92,3289.41,0.96662,1.01759,1.3518,0.65847,0.65761,0.72075,0.37874,1.45705,1.27154,1.73224,0.00342211,0.00342211,0.00342211
93,3322.59,0.97676,1.01677,1.34708,0.62338,0.6386,0.70175,0.3694,1.52037,1.31869,1.77888,0.00332457,0.00332457,0.00332457
94,3358.32,0.964,1.01305,1.33668,0.55926,0.6312,0.63309,0.31072,1.69032,1.48285,1.89983,0.00322778,0.00322778,0.00322778
95,3393.52,0.9672,1.01393,1.33882,0.68485,0.67259,0.72824,0.37974,1.46408,1.25912,1.71962,0.0031318,0.0031318,0.0031318
96,3428.8,0.9559,1.00018,1.33713,0.7052,0.65916,0.71924,0.37417,1.49639,1.25823,1.75459,0.00303665,0.00303665,0.00303665
97,3466.23,0.96361,0.99616,1.33919,0.67352,0.68209,0.73002,0.38939,1.45367,1.25795,1.7108,0.00294239,0.00294239,0.00294239
98,3502.13,0.96355,0.99266,1.3316,0.67928,0.66892,0.73117,0.37471,1.5194,1.28493,1.76766,0.00284906,0.00284906,0.00284906
99,3539.07,0.94119,0.98898,1.31898,0.67267,0.68063,0.73711,0.38717,1.49247,1.23382,1.73549,0.00275668,0.00275668,0.00275668
100,3574.73,0.95445,0.98783,1.32565,0.58374,0.66706,0.6905,0.35879,1.5036,1.348,1.76291,0.00266532,0.00266532,0.00266532
101,3610.33,0.96578,0.99079,1.32928,0.65252,0.62878,0.68881,0.36589,1.47789,1.33593,1.72863,0.002575,0.002575,0.002575
102,3646.04,0.94724,0.96449,1.31177,0.71515,0.66207,0.74761,0.39265,1.45772,1.22685,1.71158,0.00248577,0.00248577,0.00248577
103,3681.72,0.94993,0.9735,1.31339,0.71054,0.66458,0.7359,0.37762,1.5073,1.23955,1.75399,0.00239766,0.00239766,0.00239766
104,3717.34,0.9343,0.94757,1.30709,0.75549,0.6227,0.73212,0.38235,1.46697,1.22553,1.73691,0.00231071,0.00231071,0.00231071
105,3753.3,0.95508,0.96731,1.32113,0.66628,0.67714,0.73315,0.39267,1.50705,1.23388,1.74458,0.00222497,0.00222497,0.00222497
106,3788.48,0.9236,0.96478,1.30695,0.63482,0.67106,0.72597,0.37846,1.52618,1.24032,1.76833,0.00214046,0.00214046,0.00214046
107,3824.97,0.95069,0.95494,1.32501,0.6111,0.58816,0.6022,0.29604,1.79696,1.65226,1.9133,0.00205723,0.00205723,0.00205723
108,3861.39,0.9427,0.95714,1.32393,0.69844,0.66519,0.73008,0.38247,1.4896,1.24449,1.74686,0.00197532,0.00197532,0.00197532
109,3897.27,0.94912,0.96876,1.31606,0.73668,0.6263,0.73052,0.3902,1.5118,1.22224,1.74777,0.00189475,0.00189475,0.00189475
110,3933.8,0.92923,0.92049,1.30272,0.62675,0.7028,0.73693,0.39258,1.47236,1.21759,1.72229,0.00181557,0.00181557,0.00181557
111,3969.18,0.93412,0.95091,1.31267,0.68849,0.63597,0.70709,0.37547,1.56126,1.26624,1.77158,0.0017378,0.0017378,0.0017378
112,4005.36,0.92715,0.92935,1.3004,0.67112,0.67257,0.72426,0.39071,1.53691,1.22093,1.75236,0.00166149,0.00166149,0.00166149
113,4040.89,0.94454,0.93689,1.30434,0.70574,0.66415,0.73507,0.3816,1.56222,1.22944,1.78388,0.00158667,0.00158667,0.00158667
114,4076.43,0.92864,0.92923,1.29378,0.65795,0.66277,0.71207,0.37975,1.53085,1.2174,1.76263,0.00151336,0.00151336,0.00151336
115,4112.17,0.91206,0.92351,1.29094,0.67227,0.70975,0.73983,0.39372,1.49741,1.20221,1.73467,0.00144161,0.00144161,0.00144161
116,4147.44,0.92669,0.91994,1.29815,0.70625,0.6465,0.71616,0.38637,1.53314,1.22485,1.74037,0.00137143,0.00137143,0.00137143
117,4184.15,0.91909,0.92185,1.29543,0.73003,0.6253,0.72266,0.37952,1.53769,1.24883,1.751,0.00130287,0.00130287,0.00130287
118,4220.4,0.91238,0.91549,1.29366,0.69499,0.68062,0.72644,0.38081,1.52038,1.20371,1.74998,0.00123596,0.00123596,0.00123596
119,4256.92,0.93787,0.92594,1.30466,0.6549,0.67854,0.71339,0.38025,1.53009,1.22627,1.74089,0.00117072,0.00117072,0.00117072
120,4292.78,0.91931,0.91177,1.29161,0.7116,0.67322,0.73157,0.38588,1.53338,1.21901,1.73102,0.00110718,0.00110718,0.00110718
121,4328.36,0.90689,0.90888,1.29082,0.66029,0.69937,0.73185,0.38379,1.51651,1.19662,1.73262,0.00104537,0.00104537,0.00104537
122,4363.91,0.895,0.89644,1.2784,0.64695,0.71456,0.72707,0.38146,1.54449,1.22611,1.74592,0.000985311,0.000985311,0.000985311
123,4399.62,0.91883,0.90924,1.2845,0.68718,0.69961,0.73701,0.37738,1.5299,1.24116,1.73337,0.00092704,0.00092704,0.00092704
124,4435.09,0.9144,0.91095,1.28262,0.67282,0.68985,0.72756,0.38601,1.52285,1.19802,1.73675,0.000870577,0.000870577,0.000870577
125,4471.39,0.90764,0.88773,1.28841,0.66924,0.68415,0.73786,0.38594,1.55643,1.21905,1.74545,0.000815947,0.000815947,0.000815947
126,4506.53,0.89733,0.88636,1.27565,0.71223,0.66049,0.73589,0.38536,1.54644,1.19552,1.74457,0.000763174,0.000763174,0.000763174
127,4543.54,0.90548,0.88365,1.2788,0.70871,0.65323,0.7259,0.38095,1.54694,1.21979,1.7498,0.000712282,0.000712282,0.000712282
128,4579.75,0.90263,0.89422,1.27423,0.65857,0.69724,0.73165,0.39004,1.50761,1.22331,1.71915,0.000663292,0.000663292,0.000663292
129,4615.54,0.91697,0.89027,1.28285,0.68037,0.67813,0.73498,0.38551,1.55405,1.21592,1.74812,0.000616227,0.000616227,0.000616227
130,4651.2,0.90459,0.88094,1.27259,0.69325,0.63996,0.71853,0.37991,1.54268,1.22913,1.73003,0.000571106,0.000571106,0.000571106
131,4686.57,0.92258,0.90138,1.28431,0.69482,0.66737,0.7293,0.38593,1.53956,1.21019,1.73438,0.00052795,0.00052795,0.00052795
132,4722.47,0.90465,0.87837,1.28204,0.66468,0.6869,0.73586,0.37359,1.59727,1.24317,1.75938,0.000486777,0.000486777,0.000486777
133,4757.52,0.91867,0.88103,1.27891,0.72174,0.6676,0.72024,0.38191,1.55525,1.22364,1.74308,0.000447606,0.000447606,0.000447606
134,4793.67,0.91045,0.88299,1.27328,0.66951,0.69379,0.73281,0.38661,1.55965,1.21967,1.74603,0.000410454,0.000410454,0.000410454
135,4829.24,0.91461,0.87969,1.28346,0.68548,0.70064,0.73958,0.38821,1.56641,1.21995,1.75032,0.000375337,0.000375337,0.000375337
136,4864.41,0.89172,0.87566,1.26706,0.68801,0.69221,0.73779,0.38885,1.55592,1.2176,1.74588,0.00034227,0.00034227,0.00034227
137,4901.17,0.89736,0.87726,1.27123,0.69248,0.66936,0.73606,0.38894,1.55182,1.20415,1.73973,0.000311268,0.000311268,0.000311268
138,4937.38,0.90633,0.87517,1.26446,0.68076,0.68697,0.73533,0.38833,1.55991,1.21438,1.74349,0.000282345,0.000282345,0.000282345
139,4973.7,0.90765,0.88254,1.26558,0.69743,0.66458,0.73662,0.38044,1.60356,1.2162,1.76361,0.000255513,0.000255513,0.000255513
140,5009.11,0.89918,0.8675,1.26164,0.67942,0.6768,0.7308,0.38986,1.58117,1.19749,1.75153,0.000230784,0.000230784,0.000230784
141,5042.11,0.89626,0.83764,1.30049,0.72932,0.65861,0.72468,0.3681,1.63953,1.2644,1.79416,0.000208169,0.000208169,0.000208169
142,5075.42,0.86563,0.80068,1.28961,0.75894,0.62415,0.73247,0.37827,1.59244,1.22398,1.76819,0.000187678,0.000187678,0.000187678
143,5108.63,0.85692,0.79258,1.29197,0.73002,0.66636,0.73787,0.38248,1.58947,1.21787,1.77254,0.00016932,0.00016932,0.00016932
144,5141.47,0.84117,0.78436,1.2735,0.72043,0.64819,0.72854,0.38323,1.59308,1.22044,1.76551,0.000153102,0.000153102,0.000153102
145,5174.56,0.83648,0.77219,1.27724,0.74009,0.64946,0.73301,0.38002,1.61453,1.22292,1.78433,0.000139032,0.000139032,0.000139032
146,5207.2,0.84703,0.77718,1.27949,0.67562,0.66939,0.7282,0.37874,1.60824,1.21085,1.77312,0.000127117,0.000127117,0.000127117
147,5240.84,0.83607,0.75854,1.26521,0.71351,0.65806,0.72857,0.38185,1.62049,1.21378,1.78048,0.00011736,0.00011736,0.00011736
148,5274.05,0.83841,0.75719,1.26083,0.66066,0.69248,0.73352,0.37493,1.63792,1.23525,1.79,0.000109768,0.000109768,0.000109768
149,5308.09,0.83686,0.74835,1.27416,0.75133,0.64012,0.7237,0.37614,1.61542,1.21893,1.76954,0.000104342,0.000104342,0.000104342
150,5341.25,0.82719,0.74904,1.26162,0.73147,0.64001,0.72553,0.37706,1.63222,1.22362,1.77383,0.000101086,0.000101086,0.000101086
